Concelho,Nível de Tensão,Ano,Mês,CPEs_Doméstico,CPEs_Iluminação Pública,CPEs_Não Doméstico,CPEs_Outros
Alcobaça,Baixa Tensão,2023,4,30564.0,522.0,7360.0,283.0
Alcobaça,Baixa Tensão,2023,5,30564.0,522.0,7360.0,283.0
Alcobaça,Baixa Tensão,2023,6,30709.0,526.0,7443.0,268.0
Alcobaça,Baixa Tensão,2023,7,30761.0,526.0,7459.0,267.0
Alcobaça,Baixa Tensão,2023,8,30782.0,526.0,7472.0,262.0
Alcobaça,Baixa Tensão,2023,9,30813.0,526.0,7469.0,257.0
Alcobaça,Baixa Tensão,2023,10,30838.0,526.0,7478.0,260.0
Alcobaça,Baixa Tensão,2023,11,30859.0,526.0,7463.0,269.0
Alcobaça,Baixa Tensão,2023,12,30869.0,526.0,7462.0,270.0
Alcobaça,Baixa Tensão,2024,1,30886.0,526.0,7473.0,249.0
Alcobaça,Baixa Tensão,2024,2,30881.0,526.0,7460.0,241.0
Alcobaça,Baixa Tensão,2024,3,30898.0,526.0,7471.0,234.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,295.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,296.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,296.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,296.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,296.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,297.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,297.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,297.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,297.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,298.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,298.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,298.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,298.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,298.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,298.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,299.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,301.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,302.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,304.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,304.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,305.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,305.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,305.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,305.0,0.0
Alcobaça,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,306.0,0.0
Alcochete,Baixa Tensão,2022,3,8452.0,105.0,2973.0,82.0
Alcochete,Baixa Tensão,2022,4,8451.0,105.0,2974.0,83.0
Alcochete,Baixa Tensão,2022,5,8458.0,105.0,2972.0,87.0
Alcochete,Baixa Tensão,2022,6,8467.0,105.0,2974.0,85.0
Alcochete,Baixa Tensão,2022,7,8493.0,105.0,2973.0,85.0
Alcochete,Baixa Tensão,2022,8,8504.0,105.0,2979.0,85.0
Alcochete,Baixa Tensão,2022,9,8516.0,105.0,2980.0,83.0
Alcochete,Baixa Tensão,2022,10,8530.0,105.0,2981.0,82.0
Alcochete,Baixa Tensão,2022,11,8538.0,105.0,2983.0,90.0
Alcochete,Baixa Tensão,2022,12,8538.0,105.0,2980.0,91.0
Alcochete,Baixa Tensão,2023,1,8538.0,105.0,2980.0,85.0
Alcochete,Baixa Tensão,2023,2,8546.0,105.0,2989.0,82.0
Alcochete,Baixa Tensão,2023,3,8558.0,105.0,2987.0,81.0
Alcochete,Baixa Tensão,2023,4,8558.0,105.0,2987.0,81.0
Alcochete,Baixa Tensão,2023,5,8558.0,105.0,2987.0,81.0
Alcochete,Baixa Tensão,2023,6,8561.0,105.0,2988.0,80.0
Alcochete,Baixa Tensão,2023,7,8578.0,105.0,2997.0,83.0
Alcochete,Baixa Tensão,2023,8,8591.0,105.0,3000.0,82.0
Alcochete,Baixa Tensão,2023,9,8589.0,105.0,3002.0,80.0
Alcochete,Baixa Tensão,2023,10,8589.0,105.0,3007.0,82.0
Alcochete,Baixa Tensão,2023,11,8584.0,105.0,3013.0,85.0
Alcochete,Baixa Tensão,2023,12,8589.0,104.0,3008.0,85.0
Alcochete,Baixa Tensão,2024,1,8599.0,104.0,3008.0,77.0
Alcochete,Baixa Tensão,2024,2,8597.0,104.0,3005.0,75.0
Alcochete,Baixa Tensão,2024,3,8598.0,104.0,3006.0,74.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,81.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,81.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,81.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,81.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,80.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,80.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,80.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,80.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,79.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,79.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,79.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,79.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,79.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,79.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,79.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,85.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,85.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,89.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,89.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,89.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,95.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,102.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,102.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,102.0,0.0
Alcochete,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,102.0,0.0
Alcoutim,Baixa Tensão,2022,3,2858.0,90.0,727.0,10.0
Alcoutim,Baixa Tensão,2022,4,2861.0,90.0,728.0,11.0
Alcoutim,Baixa Tensão,2022,5,2857.0,90.0,729.0,10.0
Alcoutim,Baixa Tensão,2022,6,2855.0,90.0,731.0,10.0
Alcoutim,Baixa Tensão,2022,7,2859.0,90.0,731.0,10.0
Alcoutim,Baixa Tensão,2022,8,2859.0,90.0,733.0,10.0
Alcoutim,Baixa Tensão,2022,9,2857.0,90.0,734.0,10.0
Alcoutim,Baixa Tensão,2022,10,2855.0,90.0,735.0,10.0
Alcoutim,Baixa Tensão,2022,11,2857.0,91.0,734.0,12.0
Alcoutim,Baixa Tensão,2022,12,2857.0,91.0,734.0,13.0
Alcoutim,Baixa Tensão,2023,1,2849.0,91.0,736.0,11.0
Alcoutim,Baixa Tensão,2023,2,2850.0,91.0,737.0,12.0
Alcoutim,Baixa Tensão,2023,3,2851.0,91.0,736.0,17.0
Alcoutim,Baixa Tensão,2023,4,2851.0,91.0,736.0,17.0
Alcoutim,Baixa Tensão,2023,5,2851.0,91.0,736.0,17.0
Alcoutim,Baixa Tensão,2023,6,2849.0,91.0,737.0,12.0
Alcoutim,Baixa Tensão,2023,7,2853.0,91.0,736.0,12.0
Alcoutim,Baixa Tensão,2023,8,2856.0,91.0,736.0,14.0
Alcoutim,Baixa Tensão,2023,9,2863.0,91.0,737.0,12.0
Alcoutim,Baixa Tensão,2023,10,2864.0,91.0,735.0,12.0
Alcoutim,Baixa Tensão,2023,11,2865.0,91.0,734.0,12.0
Alcoutim,Baixa Tensão,2023,12,2862.0,91.0,736.0,12.0
Alcoutim,Baixa Tensão,2024,1,2861.0,91.0,735.0,12.0
Alcoutim,Baixa Tensão,2024,2,2862.0,91.0,736.0,13.0
Alcoutim,Baixa Tensão,2024,3,2862.0,91.0,737.0,13.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,13.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,13.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,13.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,13.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,13.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,14.0,0.0
Alcoutim,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,14.0,0.0
Alcácer do Sal,Baixa Tensão,2022,3,6609.0,102.0,1451.0,63.0
Alcácer do Sal,Baixa Tensão,2022,4,6609.0,102.0,1454.0,64.0
Alcácer do Sal,Baixa Tensão,2022,5,6604.0,102.0,1456.0,67.0
Alcácer do Sal,Baixa Tensão,2022,6,6606.0,102.0,1460.0,71.0
Alcácer do Sal,Baixa Tensão,2022,7,6637.0,102.0,1461.0,71.0
Alcácer do Sal,Baixa Tensão,2022,8,6642.0,102.0,1465.0,66.0
Alcácer do Sal,Baixa Tensão,2022,9,6638.0,102.0,1461.0,66.0
Alcácer do Sal,Baixa Tensão,2022,10,6641.0,102.0,1454.0,66.0
Alcácer do Sal,Baixa Tensão,2022,11,6642.0,102.0,1454.0,76.0
Alcácer do Sal,Baixa Tensão,2022,12,6653.0,102.0,1454.0,72.0
Alcácer do Sal,Baixa Tensão,2023,1,6668.0,102.0,1449.0,64.0
Alcácer do Sal,Baixa Tensão,2023,2,6670.0,102.0,1449.0,63.0
Alcácer do Sal,Baixa Tensão,2023,3,6676.0,102.0,1452.0,60.0
Alcácer do Sal,Baixa Tensão,2023,4,6676.0,102.0,1452.0,60.0
Alcácer do Sal,Baixa Tensão,2023,5,6676.0,102.0,1452.0,60.0
Alcácer do Sal,Baixa Tensão,2023,6,6703.0,102.0,1461.0,66.0
Alcácer do Sal,Baixa Tensão,2023,7,6707.0,102.0,1459.0,68.0
Alcácer do Sal,Baixa Tensão,2023,8,6713.0,102.0,1461.0,62.0
Alcácer do Sal,Baixa Tensão,2023,9,6719.0,102.0,1465.0,64.0
Alcácer do Sal,Baixa Tensão,2023,10,6727.0,102.0,1465.0,59.0
Alcácer do Sal,Baixa Tensão,2023,11,6728.0,102.0,1466.0,71.0
Alcácer do Sal,Baixa Tensão,2023,12,6725.0,102.0,1462.0,74.0
Alcácer do Sal,Baixa Tensão,2024,1,6744.0,102.0,1462.0,57.0
Alcácer do Sal,Baixa Tensão,2024,2,6740.0,102.0,1461.0,57.0
Alcácer do Sal,Baixa Tensão,2024,3,6740.0,102.0,1463.0,56.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,144.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,144.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,143.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,146.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,147.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,147.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,147.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,147.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,148.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,149.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,150.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,150.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,148.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,148.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,148.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,148.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,148.0,0.0
Alcácer do Sal,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,148.0,0.0
Alenquer,Baixa Tensão,2022,3,19855.0,269.0,4214.0,86.0
Alenquer,Baixa Tensão,2022,4,19867.0,269.0,4215.0,86.0
Alenquer,Baixa Tensão,2022,5,19858.0,269.0,4219.0,86.0
Alenquer,Baixa Tensão,2022,6,19865.0,269.0,4224.0,86.0
Alenquer,Baixa Tensão,2022,7,19866.0,269.0,4229.0,84.0
Alenquer,Baixa Tensão,2022,8,19888.0,270.0,4232.0,84.0
Alenquer,Baixa Tensão,2022,9,19918.0,270.0,4232.0,82.0
Alenquer,Baixa Tensão,2022,10,19921.0,270.0,4241.0,79.0
Alenquer,Baixa Tensão,2022,11,19931.0,270.0,4256.0,91.0
Alenquer,Baixa Tensão,2022,12,19936.0,271.0,4255.0,86.0
Alenquer,Baixa Tensão,2023,1,19967.0,271.0,4253.0,79.0
Alenquer,Baixa Tensão,2023,2,19983.0,271.0,4257.0,78.0
Alenquer,Baixa Tensão,2023,3,19990.0,271.0,4253.0,78.0
Alenquer,Baixa Tensão,2023,4,19990.0,271.0,4252.0,78.0
Alenquer,Baixa Tensão,2023,5,19990.0,271.0,4252.0,78.0
Alenquer,Baixa Tensão,2023,6,20044.0,271.0,4281.0,79.0
Alenquer,Baixa Tensão,2023,7,20066.0,271.0,4283.0,77.0
Alenquer,Baixa Tensão,2023,8,20084.0,271.0,4286.0,82.0
Alenquer,Baixa Tensão,2023,9,20102.0,271.0,4292.0,73.0
Alenquer,Baixa Tensão,2023,10,20122.0,272.0,4309.0,71.0
Alenquer,Baixa Tensão,2023,11,20145.0,272.0,4315.0,81.0
Alenquer,Baixa Tensão,2023,12,20170.0,272.0,4320.0,82.0
Alenquer,Baixa Tensão,2024,1,20201.0,273.0,4326.0,67.0
Alenquer,Baixa Tensão,2024,2,20190.0,273.0,4319.0,68.0
Alenquer,Baixa Tensão,2024,3,20207.0,273.0,4325.0,68.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,179.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,179.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,179.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,179.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,179.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,181.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,180.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,180.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,179.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,179.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,182.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,181.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,182.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,182.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,182.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,183.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,183.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,184.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,184.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,184.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,184.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,185.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,184.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,184.0,0.0
Alenquer,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,184.0,0.0
Alfândega da Fé,Baixa Tensão,2022,3,3255.0,57.0,804.0,31.0
Alfândega da Fé,Baixa Tensão,2022,4,3255.0,57.0,806.0,32.0
Alfândega da Fé,Baixa Tensão,2022,5,3251.0,57.0,804.0,32.0
Alfândega da Fé,Baixa Tensão,2022,6,3249.0,57.0,804.0,33.0
Alfândega da Fé,Baixa Tensão,2022,7,3251.0,57.0,808.0,35.0
Alfândega da Fé,Baixa Tensão,2022,8,3254.0,57.0,811.0,33.0
Alfândega da Fé,Baixa Tensão,2022,9,3251.0,57.0,819.0,32.0
Alfândega da Fé,Baixa Tensão,2022,10,3250.0,57.0,815.0,32.0
Alfândega da Fé,Baixa Tensão,2022,11,3249.0,57.0,814.0,32.0
Alfândega da Fé,Baixa Tensão,2022,12,3251.0,57.0,811.0,30.0
Alfândega da Fé,Baixa Tensão,2023,1,3249.0,57.0,811.0,30.0
Alfândega da Fé,Baixa Tensão,2023,2,3250.0,57.0,809.0,29.0
Alfândega da Fé,Baixa Tensão,2023,3,3249.0,57.0,814.0,29.0
Alfândega da Fé,Baixa Tensão,2023,4,3246.0,57.0,814.0,29.0
Alfândega da Fé,Baixa Tensão,2023,5,3246.0,57.0,814.0,29.0
Alfândega da Fé,Baixa Tensão,2023,6,3248.0,57.0,818.0,28.0
Alfândega da Fé,Baixa Tensão,2023,7,3248.0,57.0,820.0,31.0
Alfândega da Fé,Baixa Tensão,2023,8,3251.0,57.0,823.0,28.0
Alfândega da Fé,Baixa Tensão,2023,9,3249.0,57.0,824.0,28.0
Alfândega da Fé,Baixa Tensão,2023,10,3247.0,57.0,825.0,27.0
Alfândega da Fé,Baixa Tensão,2023,11,3246.0,57.0,828.0,27.0
Alfândega da Fé,Baixa Tensão,2023,12,3244.0,57.0,827.0,26.0
Alfândega da Fé,Baixa Tensão,2024,1,3244.0,57.0,829.0,25.0
Alfândega da Fé,Baixa Tensão,2024,2,3243.0,57.0,829.0,25.0
Alfândega da Fé,Baixa Tensão,2024,3,3247.0,57.0,829.0,25.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,17.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,17.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,16.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,15.0,0.0
Alfândega da Fé,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,15.0,0.0
Alijó,Baixa Tensão,2022,3,7451.0,92.0,1488.0,28.0
Alijó,Baixa Tensão,2022,4,7451.0,92.0,1488.0,26.0
Alijó,Baixa Tensão,2022,5,7441.0,92.0,1488.0,26.0
Alijó,Baixa Tensão,2022,6,7448.0,92.0,1490.0,28.0
Alijó,Baixa Tensão,2022,7,7451.0,92.0,1497.0,29.0
Alijó,Baixa Tensão,2022,8,7451.0,93.0,1499.0,28.0
Alijó,Baixa Tensão,2022,9,7454.0,94.0,1502.0,22.0
Alijó,Baixa Tensão,2022,10,7446.0,94.0,1500.0,22.0
Alijó,Baixa Tensão,2022,11,7438.0,94.0,1497.0,23.0
Alijó,Baixa Tensão,2022,12,7438.0,95.0,1499.0,21.0
Alijó,Baixa Tensão,2023,1,7441.0,95.0,1502.0,21.0
Alijó,Baixa Tensão,2023,2,7454.0,95.0,1508.0,21.0
Alijó,Baixa Tensão,2023,3,7457.0,95.0,1513.0,21.0
Alijó,Baixa Tensão,2023,4,7457.0,95.0,1513.0,21.0
Alijó,Baixa Tensão,2023,5,7457.0,95.0,1513.0,21.0
Alijó,Baixa Tensão,2023,6,7463.0,95.0,1519.0,23.0
Alijó,Baixa Tensão,2023,7,7471.0,95.0,1516.0,22.0
Alijó,Baixa Tensão,2023,8,7476.0,95.0,1522.0,23.0
Alijó,Baixa Tensão,2023,9,7476.0,95.0,1523.0,21.0
Alijó,Baixa Tensão,2023,10,7480.0,95.0,1521.0,21.0
Alijó,Baixa Tensão,2023,11,7467.0,95.0,1522.0,22.0
Alijó,Baixa Tensão,2023,12,7456.0,95.0,1526.0,22.0
Alijó,Baixa Tensão,2024,1,7456.0,95.0,1527.0,23.0
Alijó,Baixa Tensão,2024,2,7445.0,95.0,1522.0,22.0
Alijó,Baixa Tensão,2024,3,7446.0,95.0,1523.0,22.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,46.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,46.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,46.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,45.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,45.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,45.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,45.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,45.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,45.0,0.0
Alijó,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,45.0,0.0
