Concelho,Tipo de Instalação,Nível de Tensão,Ano,Mês,CPEs (#)
Alandroal,Doméstico,Baixa Tensão Normal,2023,4,3290
Alandroal,Doméstico,Baixa Tensão Normal,2023,5,3290
Alandroal,Doméstico,Baixa Tensão Normal,2023,6,3287
Alandroal,Doméstico,Baixa Tensão Normal,2023,7,3288
Alandroal,Doméstico,Baixa Tensão Normal,2023,8,3290
Alandroal,Doméstico,Baixa Tensão Normal,2023,9,3294
Alandroal,Doméstico,Baixa Tensão Normal,2023,10,3292
Alandroal,Doméstico,Baixa Tensão Normal,2023,11,3291
Alandroal,Doméstico,Baixa Tensão Normal,2023,12,3293
Alandroal,Doméstico,Baixa Tensão Normal,2024,1,3293
Alandroal,Doméstico,Baixa Tensão Normal,2024,2,3287
Alandroal,Doméstico,Baixa Tensão Normal,2024,3,3289
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,3,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,4,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,5,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,6,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,7,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,8,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,9,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,10,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,11,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2022,12,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,1,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,2,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,3,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,4,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,5,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,6,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,7,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,8,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,9,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,10,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,11,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2023,12,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2024,1,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2024,2,45
Alandroal,Iluminação Pública,Baixa Tensão Normal,2024,3,45
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,3,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,4,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,5,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,6,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,7,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,8,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,9,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,10,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,11,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2022,12,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,1,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,2,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,3,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,4,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,5,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,6,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,7,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,8,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,9,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,10,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,11,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2023,12,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2024,1,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2024,2,43
Alandroal,Não Doméstico,Baixa Tensão Especial,2024,3,43
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,3,685
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,4,688
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,5,689
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,6,692
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,7,696
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,8,695
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,9,696
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,10,698
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,11,699
Alandroal,Não Doméstico,Baixa Tensão Normal,2022,12,700
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,1,701
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,2,699
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,3,701
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,4,701
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,5,701
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,6,706
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,7,712
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,8,713
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,9,711
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,10,709
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,11,707
Alandroal,Não Doméstico,Baixa Tensão Normal,2023,12,706
Alandroal,Não Doméstico,Baixa Tensão Normal,2024,1,707
Alandroal,Não Doméstico,Baixa Tensão Normal,2024,2,707
Alandroal,Não Doméstico,Baixa Tensão Normal,2024,3,709
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,35
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,37
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,39
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,39
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,39
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,39
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,39
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,38
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,39
Alandroal,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,39
Alandroal,Outros,Baixa Tensão Especial,2022,3,1
Alandroal,Outros,Baixa Tensão Especial,2022,4,1
Alandroal,Outros,Baixa Tensão Especial,2022,5,1
Alandroal,Outros,Baixa Tensão Especial,2022,6,1
Alandroal,Outros,Baixa Tensão Normal,2022,3,13
Alandroal,Outros,Baixa Tensão Normal,2022,4,15
Alandroal,Outros,Baixa Tensão Normal,2022,5,13
Alandroal,Outros,Baixa Tensão Normal,2022,6,15
Alandroal,Outros,Baixa Tensão Normal,2022,7,13
Alandroal,Outros,Baixa Tensão Normal,2022,8,16
Alandroal,Outros,Baixa Tensão Normal,2022,9,13
Alandroal,Outros,Baixa Tensão Normal,2022,10,14
Alandroal,Outros,Baixa Tensão Normal,2022,11,12
Alandroal,Outros,Baixa Tensão Normal,2022,12,13
Alandroal,Outros,Baixa Tensão Normal,2023,1,12
Alandroal,Outros,Baixa Tensão Normal,2023,2,12
Alandroal,Outros,Baixa Tensão Normal,2023,3,12
Alandroal,Outros,Baixa Tensão Normal,2023,4,12
Alandroal,Outros,Baixa Tensão Normal,2023,5,12
Alandroal,Outros,Baixa Tensão Normal,2023,6,13
Alandroal,Outros,Baixa Tensão Normal,2023,7,13
Alandroal,Outros,Baixa Tensão Normal,2023,8,18
Alandroal,Outros,Baixa Tensão Normal,2023,9,14
Alandroal,Outros,Baixa Tensão Normal,2023,10,13
Alandroal,Outros,Baixa Tensão Normal,2023,11,13
Alandroal,Outros,Baixa Tensão Normal,2023,12,15
Alandroal,Outros,Baixa Tensão Normal,2024,1,11
Alandroal,Outros,Baixa Tensão Normal,2024,2,12
Alandroal,Outros,Baixa Tensão Normal,2024,3,10
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,3,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,4,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,5,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,6,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,7,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,8,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,9,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,10,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,11,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2022,12,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,1,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,2,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,3,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,4,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,5,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,6,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,7,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,8,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,9,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,10,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,11,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2023,12,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2024,1,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2024,2,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Especial,2024,3,1
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,3,11232
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,4,11236
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,5,11226
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,6,11230
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,7,11237
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,8,11239
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,9,11238
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,10,11256
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,11,11269
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2022,12,11282
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,1,11300
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,2,11308
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,3,11317
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,4,11317
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,5,11317
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,6,11339
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,7,11351
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,8,11356
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,9,11368
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,10,11367
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,11,11377
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2023,12,11386
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2024,1,11387
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2024,2,11392
Albergaria-a-Velha,Doméstico,Baixa Tensão Normal,2024,3,11389
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,3,177
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,4,177
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,5,177
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,6,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,7,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,8,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,9,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,10,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,11,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2022,12,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,1,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,2,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,3,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,4,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,5,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,6,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,7,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,8,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,9,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,10,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,11,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2023,12,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2024,1,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2024,2,178
Albergaria-a-Velha,Iluminação Pública,Baixa Tensão Normal,2024,3,178
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,3,74
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,4,75
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,5,76
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,6,76
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,7,75
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,8,75
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,9,76
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,10,76
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,11,76
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2022,12,76
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,1,77
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,2,77
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,3,77
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,4,77
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,5,77
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,6,79
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,7,79
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,8,78
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,9,80
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,10,80
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,11,80
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2023,12,80
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2024,1,80
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2024,2,81
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Especial,2024,3,81
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,3,2424
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,4,2427
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,5,2432
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,6,2435
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,7,2433
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,8,2429
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,9,2433
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,10,2428
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,11,2429
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2022,12,2428
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,1,2429
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,2,2432
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,3,2439
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,4,2439
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,5,2439
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,6,2442
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,7,2447
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,8,2449
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,9,2448
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,10,2451
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,11,2453
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2023,12,2455
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2024,1,2447
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2024,2,2456
Albergaria-a-Velha,Não Doméstico,Baixa Tensão Normal,2024,3,2457
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,89
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,89
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,90
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,92
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,91
Albergaria-a-Velha,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,91
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,3,124
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,4,124
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,5,120
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,6,121
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,7,125
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,8,124
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,9,122
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,10,118
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,11,117
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2022,12,117
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,1,114
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,2,114
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,3,112
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,4,112
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,5,112
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,6,111
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,7,111
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,8,104
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,9,103
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,10,102
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,11,100
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2023,12,98
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2024,1,95
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2024,2,90
Albergaria-a-Velha,Outros,Baixa Tensão Normal,2024,3,89
Albufeira,Doméstico,Baixa Tensão Especial,2022,3,15
Albufeira,Doméstico,Baixa Tensão Especial,2022,4,16
Albufeira,Doméstico,Baixa Tensão Especial,2022,5,17
Albufeira,Doméstico,Baixa Tensão Especial,2022,6,17
Albufeira,Doméstico,Baixa Tensão Especial,2022,7,17
Albufeira,Doméstico,Baixa Tensão Especial,2022,8,17
Albufeira,Doméstico,Baixa Tensão Especial,2022,9,17
Albufeira,Doméstico,Baixa Tensão Especial,2022,10,17
Albufeira,Doméstico,Baixa Tensão Especial,2022,11,17
