ano,mes,energia_ativa_baixa_tensao_kwh,energia_ativa_alta_tensao_kwh,cpes_domestico_baixa_tensao,cpes_domestico_alta_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_iluminacao_publica_alta_tensao,cpes_nao_domestico_baixa_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_baixa_tensao,cpes_outros_alta_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao
2024,1,471947,50193,4277,0,157,0,1178,14,8,0,7172,4
2022,8,8774194,2858203,24049,0,236,0,5718,63,100,0,19352,4
2022,9,7785114,2531712,24052,0,236,0,5723,63,96,0,19374,4
2022,10,7633402,2474762,24066,0,236,0,5727,63,97,0,20766,4
2022,11,7461523,2285078,24065,0,236,0,5719,63,96,0,22704,4
2022,12,8163508,2145676,24068,0,237,0,5728,63,99,0,23484,4
2023,1,8813763,2173999,24083,0,237,0,5732,63,93,0,25308,4
2023,2,8060655,2017025,24102,0,237,0,5734,63,92,0,25616,4
2023,3,7895841,2258350,24113,0,237,0,5746,63,91,0,26628,4
2023,4,7153427,2248689,24114,0,237,0,5746,63,91,0,27990,4
2023,5,7612446,2525883,24114,0,237,0,5746,63,91,0,27764,4
2023,6,8128150,2642359,24213,0,237,0,5775,63,92,0,30244,4
2023,7,9604817,2961374,24233,0,237,0,5777,63,92,0,32212,4
2023,8,9780736,3054441,24245,0,237,0,5788,63,90,0,33900,4
2023,9,8214065,2643209,24260,0,237,0,5794,63,89,0,36826,4
2023,10,7808697,2562563,24262,0,237,0,5798,64,89,0,38078,4
2023,11,7639021,2342757,24274,0,237,0,5813,64,88,0,37754,46
2023,12,8976378,2252446,24276,0,237,0,5818,64,91,0,40652,54
2024,1,3880617,635905,24287,0,239,0,5824,64,85,0,41276,54
2022,8,9021597,16160264,26451,0,338,0,5822,236,269,0,28484,2
2022,9,8771374,20665342,26466,0,338,0,5819,236,275,0,28230,2
2022,10,9586447,22377828,26474,0,338,0,5810,235,270,0,28936,2
2022,11,10102532,21334742,26512,0,338,0,5804,236,276,0,29526,2
2022,12,11476622,18540529,26546,0,338,0,5801,236,277,0,29438,2
2023,1,12142976,23064233,26563,0,338,0,5809,238,272,0,29952,2
2023,2,10437412,19665821,26565,0,338,0,5812,238,275,0,30640,2
2023,3,10567666,22316169,26570,0,339,0,5812,240,274,0,31342,2
2023,4,9077121,20094021,26569,0,339,0,5812,240,274,0,31840,2
2023,5,9166956,22183155,26569,0,339,0,5812,240,274,0,32780,2
2023,6,8997237,22011526,26622,0,339,0,5845,241,284,0,34800,2
2023,7,9268741,20383374,26627,0,339,0,5869,241,288,0,35266,2
2023,8,8942415,16085591,26618,0,339,0,5866,241,275,0,35522,2
2023,9,8891165,19798442,26628,0,339,0,5842,241,283,0,36974,2
2023,10,9880741,22275512,26662,0,339,0,5837,242,268,0,38668,4
2023,11,10747982,22759258,26674,0,339,0,5834,244,288,0,39082,6
2023,12,12192778,19600290,26680,0,339,0,5830,245,283,0,39980,6
2024,1,5429271,9443568,26699,0,339,0,5836,245,271,0,39998,6
2022,8,1548882,2571494,5143,0,133,0,1359,65,37,0,1958,2
2022,9,1480913,2604218,5151,0,133,0,1360,65,33,0,2046,2
2022,10,1562717,2864104,5150,0,133,0,1356,66,31,0,2398,2
2022,11,1626265,2858504,5154,0,133,0,1361,66,32,0,2652,2
2022,12,1792324,2684964,5156,0,133,0,1364,65,31,0,2680,2
2023,1,1842466,3167913,5153,0,133,0,1363,65,31,0,2792,2
2023,2,1638446,2823354,5155,0,133,0,1366,65,32,0,3172,2
2023,3,1655929,3014986,5154,0,133,0,1364,65,31,0,3796,2
2023,4,1422282,2647308,5154,0,133,0,1364,65,31,0,4822,2
2023,5,1432760,2733674,5154,0,133,0,1364,65,31,0,5670,2
2023,6,1432334,2872549,5161,0,133,0,1377,65,33,0,6964,2
2023,7,1531051,2877554,5168,0,134,0,1378,66,30,0,7378,2
2023,8,1571724,2627827,5167,0,134,0,1385,66,31,0,6942,2
2023,9,1464984,2643035,5167,0,134,0,1390,66,30,0,7884,2
2023,10,1578907,3032625,5170,0,134,0,1393,66,30,0,8588,2
2023,11,1724332,3138911,5167,0,134,0,1395,67,32,0,9676,2
2023,12,2002609,2853051,5170,0,134,0,1396,67,30,0,10018,2
2024,1,936316,1762484,5172,0,134,0,1399,67,29,0,10500,2
2022,8,3638836,6657352,10447,0,160,0,2812,101,118,0,13870,2
2022,9,3497337,7977718,10456,0,160,0,2801,102,120,0,14080,2
2022,10,3723134,8874337,10458,0,160,0,2803,103,119,0,13938,2
2022,11,4023708,8751874,10470,0,160,0,2790,102,117,0,15118,2
2022,12,4591156,7777312,10474,0,161,0,2787,102,117,0,15210,2
2023,1,4898148,7438638,10490,0,161,0,2780,102,116,0,15548,2
2023,2,4301028,7256025,10506,0,161,0,2782,102,116,0,15928,2
2023,3,4217815,8521302,10514,0,161,0,2778,102,113,0,16040,2
2023,4,3513049,6473364,10514,0,161,0,2778,102,113,0,16772,2
2023,5,3546654,7231384,10514,0,161,0,2778,102,113,0,16522,2
2023,6,3552943,6850625,10547,0,161,0,2813,102,117,0,18856,2
2023,7,3759287,7389388,10563,0,161,0,2817,102,115,0,19522,2
2023,8,3724781,5872918,10567,0,161,0,2805,102,115,0,19390,2
2023,9,3582288,7287275,10569,0,161,0,2807,102,116,0,20748,2
2023,10,3940412,8169106,10578,0,161,0,2795,102,113,0,20344,2
2023,11,4323441,9555809,10587,0,161,0,2790,102,115,0,21798,2
2023,12,5147656,7944237,10594,0,161,0,2790,102,112,0,22602,2
2024,1,2366662,2190394,10615,0,161,0,2790,102,108,0,23346,2
2022,8,3329239,2878056,11181,0,177,0,3217,51,66,0,5344,2
2022,9,3212802,4855252,11182,0,177,0,3215,51,63,0,5244,2
2022,10,3346500,5393474,11198,0,177,0,3216,51,61,0,5518,2
2022,11,3468020,4121124,11201,0,177,0,3213,51,58,0,6150,2
2022,12,3814259,3468350,11203,0,177,0,3214,51,57,0,6338,2
2023,1,3999233,4906724,11203,0,177,0,3222,51,58,0,6478,2
2023,2,3485365,4782463,11207,0,179,0,3223,51,57,0,6814,2
2023,3,3484633,5366165,11215,0,179,0,3223,51,57,0,8742,2
2023,4,3046843,4450005,11215,0,179,0,3223,51,57,0,9178,2
2023,5,3021847,4274986,11215,0,179,0,3223,51,57,0,10214,2
2023,6,2985897,5093748,11219,0,183,0,3233,50,53,0,10810,2
2023,7,3138975,5238576,11224,0,183,0,3227,50,57,0,11198,2
2023,8,3223634,2588166,11237,0,183,0,3229,50,52,0,11694,2
2023,9,3076704,4738352,11243,0,183,0,3231,50,50,0,12446,2
2023,10,3353810,4540942,11254,0,183,0,3230,50,50,0,13582,4
2023,11,3638763,5259351,11259,0,183,0,3234,50,50,0,14800,4
2023,12,4179231,3494143,11261,0,183,0,3236,50,50,0,15090,4
2024,1,1836058,280622,11267,0,183,0,3240,50,50,0,15652,4
2022,8,1023425,681541,3237,0,118,0,745,26,14,0,1168,0
2022,9,957968,583240,3241,0,118,0,750,26,13,0,1260,0
2022,10,980811,574894,3239,0,118,0,751,26,11,0,1464,0
2022,11,980664,546710,3239,0,118,0,751,26,11,0,1568,0
2022,12,1067373,510171,3237,0,118,0,755,26,14,0,1676,0
2023,1,1149843,528008,3243,0,118,0,759,26,11,0,2096,0
2023,2,1040700,487660,3243,0,118,0,759,26,11,0,2260,0
2023,3,1014224,523740,3246,0,119,0,760,26,13,0,2404,2
2023,4,896414,580145,3246,0,119,0,760,26,13,0,3056,2
2023,5,911873,628745,3246,0,119,0,760,26,13,0,3480,2
2023,6,937497,559370,3253,0,119,0,761,26,11,0,3742,2
2023,7,1013177,779723,3254,0,119,0,759,26,11,0,3986,2
2023,8,1038851,697988,3254,0,119,0,759,26,11,0,4596,2
2023,9,929033,639400,3253,0,119,0,759,26,11,0,4816,2
2023,10,959641,655906,3258,0,119,0,759,26,11,0,5272,2
2023,11,1000084,527698,3259,0,119,0,759,26,12,0,5838,2
2023,12,1188984,519477,3258,0,119,0,758,26,15,0,6016,2
2024,1,517922,57677,3258,0,119,0,759,26,12,0,6328,2
2022,8,8355982,6136122,25607,0,409,0,5606,247,114,0,35424,2
2022,9,7806093,5905067,25636,0,410,0,5612,247,112,0,35034,2
2022,10,8180070,6538122,25650,0,411,0,5621,247,112,0,36140,2
2022,11,8644082,6492324,25677,0,411,0,5624,247,111,0,37048,2
2022,12,9790257,5973469,25689,0,411,0,5630,247,115,0,37364,2
2023,1,10183149,6370725,25720,0,411,0,5651,246,106,0,38712,2
2023,2,9130454,6310587,25739,0,411,0,5659,247,106,0,40152,2
2023,3,8848270,6656997,25751,0,412,0,5663,246,109,0,40580,2
2023,4,7656418,6166265,25751,0,412,0,5663,246,109,0,41874,2
2023,5,7772778,6465459,25751,0,412,0,5663,246,109,0,41552,2
2023,6,7636335,6226468,25826,0,412,0,5691,245,107,0,43648,2
2023,7,8247078,6523066,25834,0,412,0,5691,245,111,0,43858,2
2023,8,8716104,6202759,25887,0,412,0,5693,246,105,0,44194,2
2023,9,8053761,6272995,25906,0,412,0,5703,246,104,0,44560,2
2023,10,8671360,6995373,25930,0,413,0,5702,246,100,0,44656,2
2023,11,9198813,6693946,25945,0,413,0,5714,247,103,0,46686,2
2023,12,10783357,6331433,25932,0,413,0,5725,247,105,0,47748,2
2024,1,4625751,2536156,25958,0,413,0,5733,247,103,0,48032,2
2022,8,8521780,13739452,26122,0,282,0,5416,149,272,0,32360,6
2022,9,8240695,17838864,26123,0,282,0,5382,149,252,0,32248,6
2022,10,8792230,19519230,26126,0,282,0,5376,149,247,0,33952,6
2022,11,9352184,19589323,26133,0,282,0,5368,150,243,0,35474,6
2022,12,10622609,15552979,26141,0,282,0,5358,150,250,0,36042,6
2023,1,11263894,19359697,26168,0,282,0,5366,150,238,0,36694,6
2023,2,9867531,17935719,26169,0,282,0,5372,150,235,0,39218,6
2023,3,9731046,19333489,26181,0,283,0,5376,150,236,0,41344,6
2023,4,8338035,16454196,26182,0,283,0,5376,150,236,0,42934,6
2023,5,8313826,18488596,26182,0,283,0,5376,150,236,0,43092,6
2023,6,8105152,17871774,26253,0,283,0,5465,150,239,0,45340,6
2023,7,8443859,16755311,26278,0,284,0,5478,150,233,0,46212,10
2023,8,8499190,11296767,26296,0,284,0,5464,150,246,0,46496,12
2023,9,8204518,16558737,26309,0,284,0,5424,150,221,0,47778,14
2023,10,8960942,18093916,26311,0,284,0,5416,150,222,0,49704,16
2023,11,9764604,18106041,26314,0,284,0,5422,150,229,0,51336,16
2023,12,11510562,14078361,26307,0,284,0,5424,150,232,0,52896,16
2024,1,5280254,3865255,26333,0,285,0,5423,150,226,0,53096,16
2022,8,11926862,26164004,28276,0,482,0,9551,263,297,0,48214,6
2022,9,11112504,32943630,28278,0,482,0,9555,262,241,0,47632,8
2022,10,11185861,29643742,28297,0,482,0,9556,262,247,0,48730,8
2022,11,11625836,27062216,28342,0,482,0,9557,262,243,0,49046,10
2022,12,13411984,22677793,28369,0,482,0,9563,265,242,0,48588,10
2023,1,14871414,25454011,28408,0,482,0,9581,265,232,0,49098,10
2023,2,13350068,25258268,28426,0,482,0,9592,265,236,0,51176,12
2023,3,12554087,28280202,28442,0,482,0,9602,277,229,0,52954,12
2023,4,10942149,26174920,28443,0,482,0,9602,277,229,0,55378,12
2023,5,11307197,28955056,28443,0,482,0,9602,277,229,0,54370,12
2023,6,11581069,29747762,28518,0,487,0,9680,282,237,0,57878,12
2023,7,12465597,28230337,28581,0,488,0,9693,284,228,0,59258,12
2023,8,12503547,26942141,28619,0,489,0,9711,285,285,0,59616,12
2023,9,11383841,23709051,28620,0,490,0,9707,286,222,0,61478,12
2023,10,11649999,25829047,28679,0,490,0,9708,286,220,0,60708,12
2023,11,12239248,26721262,28717,0,490,0,9705,286,216,0,60206,14
2023,12,15115906,20344341,28754,0,490,0,9707,286,218,0,62580,14
2024,1,6817735,4057093,28788,0,490,0,9706,286,213,0,63142,18
2022,8,850856,156563,4449,0,101,0,780,15,4,0,3770,2
2022,9,745918,134847,4444,0,101,0,778,15,3,0,3520,2
2022,10,750746,203819,4443,0,101,0,779,15,3,0,3818,2
2022,11,773816,137181,4444,0,101,0,778,15,5,0,3992,2
2022,12,824854,104425,4436,0,101,0,779,15,5,0,3998,2
2023,1,845546,135375,4433,0,101,0,778,15,4,0,4184,2
2023,2,758278,135122,4434,0,101,0,776,15,2,0,4468,2
2023,3,762891,177123,4433,0,101,0,776,15,3,0,4866,2
2023,4,679950,134974,4433,0,101,0,776,15,3,0,5182,2
2023,5,673087,136791,4433,0,101,0,776,15,3,0,5368,2
2023,6,682248,185189,4444,0,101,0,784,15,4,0,5698,2
2023,7,789041,126404,4448,0,101,0,785,15,5,0,6198,2
2023,8,862031,148178,4450,0,101,0,788,15,4,0,6320,2
2023,9,735998,160786,4448,0,101,0,787,15,4,0,6686,2
2023,10,758072,166013,4451,0,101,0,787,15,4,0,7100,2
2023,11,792947,136366,4445,0,101,0,789,15,4,0,7766,2
2023,12,894683,232881,4446,0,101,0,789,15,6,0,8036,2
2024,1,350138,43796,4441,0,101,0,790,15,4,0,8362,2
2022,8,9987066,7921582,25123,0,340,0,6681,208,276,0,32098,4
2022,9,9639019,9045367,25149,0,340,0,6662,208,271,0,31616,4
2022,10,10423601,10084038,25169,0,340,0,6665,207,267,0,32290,4
2022,11,11232095,10560989,25207,0,340,0,6663,207,270,0,32918,6
2022,12,12666849,10223945,25223,0,340,0,6674,208,266,0,33948,6
2023,1,13563278,11898611,25263,0,340,0,6685,210,253,0,34700,6
2023,2,11715569,10116027,25300,0,340,0,6692,210,249,0,36056,6
2023,3,11686620,10752521,25335,0,340,0,6696,210,242,0,37408,6
2023,4,9859480,8793564,25335,0,340,0,6696,210,242,0,38140,6
2023,5,9869608,8996043,25335,0,340,0,6696,210,242,0,38876,8
2023,6,9873954,8807719,25411,0,341,0,6738,209,245,0,40218,8
2023,7,10269907,8588291,25448,0,341,0,6760,209,228,0,41342,8
2023,8,10110985,7388261,25470,0,341,0,6762,209,222,0,41712,8
2023,9,9785747,8482604,25514,0,341,0,6754,209,215,0,42488,8
2023,10,10833461,9962688,25544,0,341,0,6760,209,211,0,44946,8
2023,11,11952526,10683476,25573,0,342,0,6776,211,219,0,49922,10
2023,12,14178210,10279508,25586,0,342,0,6785,212,218,0,50446,8
2024,1,6308327,2925662,25631,0,342,0,6788,213,203,0,51056,10
2022,8,1424357,538688,5547,0,113,0,822,23,49,0,3482,2
2022,9,1294769,665685,5547,0,113,0,824,23,46,0,3542,2
2022,10,1359354,657441,5547,0,113,0,824,23,46,0,4142,2
2022,11,1440979,687063,5551,0,113,0,823,23,49,0,4224,2
2022,12,1605342,572995,5554,0,113,0,823,23,49,0,4304,2
2023,1,1660596,713177,5557,0,113,0,823,23,40,0,4552,2
2023,2,1441032,614283,5558,0,113,0,826,23,42,0,4652,2
2023,3,1470221,674053,5557,0,113,0,826,23,44,0,4760,2
2023,4,1287893,549470,5558,0,113,0,826,23,44,0,4962,2
2023,5,1269526,658024,5558,0,113,0,826,23,44,0,5968,2
2023,6,1244789,625373,5564,0,113,0,828,23,53,0,6174,2
2023,7,1366459,664354,5567,0,113,0,831,23,60,0,6782,2
2023,8,1444403,509221,5572,0,113,0,830,23,51,0,6820,2
2023,9,1303106,729639,5578,0,113,0,830,23,51,0,6996,2
2023,10,1402318,768464,5583,0,113,0,830,23,45,0,6642,2
2023,11,1528315,810133,5582,0,113,0,830,23,48,0,7040,2
2023,12,1756362,681636,5580,0,113,0,832,24,50,0,6970,2
2024,1,812372,242498,5581,0,113,0,834,24,45,0,7270,2
2022,8,8540135,5958279,19243,0,262,0,5947,133,206,0,14098,4
2022,9,8357981,8929914,19257,0,262,0,5949,132,200,0,14052,2
2022,10,9111962,8859848,19285,0,262,0,5952,132,193,0,14606,4
2022,11,9941471,8812493,19310,0,262,0,5949,132,194,0,15200,4
2022,12,11325080,6842293,19335,0,262,0,5956,132,201,0,15478,6
2023,1,11993887,8793867,19351,0,262,0,5972,134,195,0,15876,6
2023,2,10233984,7085153,19361,0,263,0,5974,134,199,0,16556,6
2023,3,10417136,8339760,19373,0,263,0,5982,134,199,0,18290,6
2023,4,8786296,6815116,19373,0,263,0,5982,135,199,0,20338,6
2023,5,8691500,7644243,19373,0,263,0,5982,135,199,0,22178,6
2023,6,8552963,7415400,19476,0,264,0,6023,137,255,0,23666,8
2023,7,8817689,7781346,19506,0,264,0,6017,137,211,0,24478,8
2023,8,8435251,5578586,19527,0,264,0,6028,137,198,0,25550,8
2023,9,8364526,8122758,19533,0,264,0,6025,137,195,0,26890,8
2023,10,9512841,8804450,19577,0,264,0,6034,137,202,0,29570,6
2023,11,10637493,8733019,19596,0,264,0,6038,137,201,0,30370,10
2023,12,12217975,7725205,19617,0,265,0,6036,137,208,0,31320,10
2024,1,5530986,1653410,19660,0,265,0,6049,137,199,0,33788,12
2022,8,681735,484940,2979,0,66,0,752,13,14,0,1654,2
2022,9,627230,406619,2982,0,66,0,751,13,15,0,1650,2
2022,10,642176,416372,2985,0,66,0,749,13,14,0,1820,2
2022,11,667256,391052,2985,0,66,0,747,13,12,0,1992,2
2022,12,748512,356851,2985,0,66,0,745,13,14,0,2028,2
2023,1,809765,365236,2985,0,66,0,746,13,12,0,2338,2
2023,2,709685,354729,2988,0,66,0,746,13,13,0,2460,2
2023,3,679297,411866,2990,0,66,0,743,13,12,0,2594,2
2023,4,581431,390189,2990,0,66,0,743,13,12,0,2658,2
2023,5,576425,378779,2990,0,66,0,743,13,12,0,2810,2
2023,6,585174,371363,2995,0,66,0,754,12,5,0,3294,2
2023,7,652624,405793,2994,0,66,0,752,12,4,0,3644,2
2023,8,682093,426725,2992,0,66,0,751,12,5,0,3684,2
2023,9,620995,365503,2991,0,66,0,749,12,4,0,3726,2
2023,10,667648,389015,2991,0,66,0,750,13,4,0,3846,2
2023,11,719183,377251,2993,0,66,0,752,14,4,0,3790,2
2023,12,834633,372477,2996,0,66,0,753,14,5,0,4112,2
2024,1,366731,117768,2993,0,66,0,753,14,2,0,3998,2
2022,8,1918037,1428639,7344,0,141,0,1189,25,29,0,3856,4
2022,9,1799114,1289459,7349,0,141,0,1188,25,30,0,3718,4
2022,10,1873791,1288180,7350,0,141,0,1186,25,27,0,4060,4
2022,11,1920475,1080130,7356,0,141,0,1187,25,27,0,4148,4
2022,12,2141263,784168,7358,0,141,0,1185,25,26,0,4270,4
2023,1,2226333,943844,7371,0,141,0,1189,25,28,0,4372,4
2023,2,1957913,898711,7364,0,141,0,1191,25,25,0,4594,4
2023,3,1932141,1172893,7361,0,141,0,1191,25,25,0,5128,4
2023,4,1686452,687012,7361,0,141,0,1191,24,25,0,5314,4
2023,5,1694318,932730,7361,0,141,0,1191,24,25,0,5404,4
2023,6,1708916,850338,7362,0,141,0,1189,25,26,0,5604,4
2023,7,1807487,929440,7375,0,141,0,1193,25,28,0,6040,4
2023,8,1865033,987654,7380,0,141,0,1195,25,24,0,5852,6
2023,9,1780032,916459,7380,0,141,0,1195,25,26,0,6550,6
2023,10,1895101,909172,7385,0,141,0,1198,25,22,0,7108,6
2023,11,1985202,944783,7385,0,141,0,1201,25,23,0,7066,6
2023,12,2349309,782257,7384,0,141,0,1201,25,25,0,7410,6
2024,1,1065423,69482,7383,0,141,0,1201,25,24,0,8160,6
2022,8,10723997,5998095,27921,0,382,0,6405,130,310,0,17300,4
2022,9,10243161,5611084,27935,0,382,0,6396,130,327,0,17318,4
2022,10,10860237,5343982,27951,0,382,0,6397,130,338,0,17780,4
2022,11,11602824,5110887,27983,0,382,0,6398,130,324,0,17632,4
2022,12,13303441,4899217,27997,0,382,0,6405,130,358,0,18438,4
2023,1,14094653,5457968,28026,0,382,0,6405,130,300,0,19200,4
2023,2,12106088,4765752,28070,0,382,0,6417,129,292,0,20864,4
2023,3,12137501,5303990,28102,0,382,0,6430,129,285,0,21736,4
2023,4,10398740,4783094,28102,0,382,0,6430,129,285,0,23954,4
2023,5,10268408,5186453,28102,0,382,0,6430,129,285,0,24892,4
2023,6,10162298,5315431,28203,0,382,0,6474,128,275,0,26412,4
2023,7,10701505,5516423,28245,0,382,0,6488,128,259,0,28564,4
2023,8,10834152,5704670,28278,0,382,0,6499,128,252,0,29376,4
2023,9,10313855,5416116,28293,0,382,0,6504,128,263,0,30598,4
2023,10,11236209,5402333,28310,0,382,0,6508,128,273,0,32206,4
2023,11,12330679,5130072,28374,0,384,0,6512,128,247,0,33534,4
2023,12,14835901,4851390,28388,0,384,0,6515,128,283,0,34670,4
2024,1,6480612,1954119,28416,0,384,0,6522,128,240,0,37882,6
2022,8,1118334,239161,4642,0,111,0,1117,21,32,0,1926,2
2022,9,1037910,241861,4640,0,111,0,1116,21,34,0,1776,2
2022,10,1075420,235286,4646,0,111,0,1116,21,34,0,2250,2
2022,11,1114628,192795,4646,0,111,0,1115,21,36,0,2320,2
2022,12,1218238,197545,4643,0,111,0,1116,21,37,0,2326,2
2023,1,1234223,207305,4643,0,111,0,1116,21,37,0,2452,2
2023,2,1091949,183110,4639,0,111,0,1117,21,35,0,2682,2
2023,3,1104785,198910,4640,0,111,0,1120,21,33,0,3876,2
2023,4,994114,193955,4640,0,111,0,1120,21,33,0,4468,2
2023,5,996409,215154,4640,0,111,0,1120,21,33,0,4764,2
2023,6,991801,217953,4646,0,111,0,1129,21,31,0,5242,4
2023,7,1117793,227344,4660,0,111,0,1132,21,32,0,5640,4
2023,8,1174810,242797,4664,0,111,0,1133,21,31,0,5730,4
2023,9,1060595,251444,4667,0,111,0,1135,21,28,0,6076,2
2023,10,1110650,239035,4667,0,111,0,1138,21,29,0,6540,4
2023,11,1182767,197527,4660,0,111,0,1141,21,29,0,7416,4
2023,12,1366046,196243,4668,0,111,0,1143,21,27,0,9544,4
2024,1,584328,96321,4668,0,112,0,1139,21,28,0,10056,4
2022,8,1049278,324175,4878,0,118,0,1367,23,18,0,5066,2
2022,9,906538,261969,4878,0,118,0,1368,23,16,0,5110,2
2022,10,906839,246395,4876,0,118,0,1370,23,16,0,5228,2
2022,11,979974,227538,4877,0,118,0,1371,23,18,0,5850,2
2022,12,1161123,209091,4874,0,118,0,1371,23,18,0,6044,2
2023,1,1164112,207232,4870,0,118,0,1370,23,16,0,6178,2
2023,2,1014591,167731,4872,0,118,0,1368,23,14,0,6454,2
2023,3,984845,191011,4867,0,118,0,1371,23,14,0,7074,2
2023,4,825762,183354,4867,0,118,0,1371,23,14,0,7316,2
2023,5,807949,197942,4867,0,118,0,1371,23,14,0,7218,2
2023,6,834222,247801,4878,0,118,0,1376,23,17,0,7522,2
2023,7,967861,254564,4885,0,118,0,1377,23,17,0,7648,2
2023,8,1028145,266607,4883,0,118,0,1381,23,19,0,7882,2
2023,9,868631,247161,4874,0,118,0,1383,23,17,0,8210,2
2023,10,911382,266698,4874,0,118,0,1383,23,15,0,8426,2
2023,11,1009532,239241,4869,0,118,0,1382,23,19,0,8440,2
2023,12,1229473,296346,4863,0,118,0,1380,23,22,0,8684,2
2024,1,521828,17947,4865,0,118,0,1381,23,17,0,9662,2
2022,8,513293,12706,2316,0,54,0,398,10,9,0,1434,2
2022,9,471178,15195,2317,0,54,0,398,10,9,0,1440,2
2022,10,500151,21389,2319,0,54,0,402,10,9,0,1458,2
2022,11,525569,23325,2316,0,54,0,403,10,8,0,1442,2
2022,12,572907,19808,2316,0,54,0,402,10,9,0,1668,2
2023,1,578292,24085,2321,0,54,0,403,10,8,0,1796,2
2023,2,518199,22707,2324,0,54,0,405,10,7,0,1600,2
2023,3,529121,21506,2323,0,54,0,405,10,7,0,1910,2
2023,4,464139,14965,2323,0,54,0,405,10,7,0,2204,2
2023,5,445719,15974,2323,0,54,0,405,10,7,0,2394,2
2023,6,437873,13141,2322,0,54,0,407,10,11,0,2474,2
2023,7,493830,10291,2327,0,54,0,411,10,10,0,2584,2
2023,8,514662,8617,2327,0,54,0,411,10,11,0,2596,2
2023,9,451040,10196,2328,0,54,0,411,10,8,0,2558,2
2023,10,502618,14854,2325,0,54,0,410,10,8,0,2836,2
2023,11,557439,15149,2324,0,56,0,411,10,9,0,3454,2
2023,12,634507,14513,2321,0,56,0,416,10,9,0,3488,2
2024,1,251885,13025,2320,0,56,0,418,10,8,0,4090,2
2022,8,869822,549694,3314,0,83,0,616,21,17,0,2248,2
2022,9,847986,556198,3319,0,83,0,616,21,31,0,2092,2
2022,10,909820,620221,3320,0,83,0,615,21,16,0,2646,2
2022,11,958626,634668,3315,0,83,0,616,21,16,0,2788,2
2022,12,1100771,616110,3315,0,83,0,617,21,17,0,3076,2
2023,1,1196702,633478,3313,0,83,0,618,21,14,0,3092,2
2023,2,1026969,573567,3310,0,83,0,620,20,13,0,3294,2
2023,3,988990,621031,3308,0,83,0,621,20,14,0,4000,2
2023,4,839409,569314,3308,0,83,0,621,20,14,0,4414,2
2023,5,834177,598350,3308,0,83,0,621,20,14,0,4380,2
2023,6,813567,573846,3322,0,83,0,624,21,19,0,4904,2
2023,7,850951,623709,3321,0,83,0,624,21,18,0,5004,2
2023,8,878879,583469,3329,0,83,0,623,21,20,0,5476,2
2023,9,856791,582544,3329,0,83,0,622,21,35,0,5528,2
2023,10,948986,646606,3329,0,83,0,626,21,17,0,5916,2
2023,11,1072495,635696,3324,0,83,0,630,21,21,0,6020,2
2023,12,1279115,592638,3327,0,83,0,633,21,21,0,6224,2
2024,1,538850,299524,3333,0,83,0,632,22,17,0,6410,2
2022,8,5655372,3133076,19144,0,144,0,3887,54,159,0,20760,4
2022,9,5192204,3254189,19141,0,144,0,3888,54,164,0,21378,4
2022,10,5321474,3156173,19154,0,144,0,3889,54,162,0,22320,4
2022,11,5288005,2939485,19162,0,144,0,3892,54,164,0,21714,4
2022,12,5786293,2800761,19165,0,144,0,3895,54,161,0,22302,4
2023,1,6032571,2902862,19168,0,144,0,3901,54,157,0,22414,4
2023,2,5576079,2537735,19170,0,144,0,3909,54,159,0,23352,4
2023,3,5731678,2927798,19175,0,144,0,3914,54,157,0,23530,4
2023,4,5179279,2765009,19175,0,144,0,3914,54,157,0,24300,4
2023,5,5244669,2999395,19175,0,144,0,3914,54,157,0,24512,4
2023,6,5144699,3041618,19264,0,145,0,3946,53,155,0,25760,6
2023,7,5684861,3281958,19275,0,145,0,3957,53,186,0,25314,6
2023,8,5831281,3103608,19284,0,145,0,3957,52,153,0,26408,6
2023,9,5321397,3161580,19286,0,145,0,3954,52,154,0,26958,8
2023,10,5445042,3126172,19291,0,145,0,3958,52,156,0,26574,10
2023,11,5449317,2886802,19308,0,145,0,3961,52,164,0,26974,10
2023,12,6306430,2646098,19308,0,145,0,3968,52,161,0,27248,10
2024,1,2820085,1176671,19314,0,145,0,3974,52,154,0,28966,10
2022,8,2665369,960338,8083,0,97,0,2019,38,42,0,11934,2
2022,9,2258337,914607,8078,0,97,0,2017,39,42,0,11742,2
2022,10,2223379,911830,8073,0,97,0,2015,39,41,0,12016,2
2022,11,2352635,761710,8072,0,97,0,2015,39,49,0,12284,2
2022,12,2717830,711493,8070,0,97,0,2014,39,47,0,12328,2
2023,1,2967741,742042,8067,0,97,0,2015,39,41,0,12332,2
2023,2,2600864,729156,8081,0,97,0,2016,39,44,0,12438,2
2023,3,2396699,763397,8076,0,97,0,2016,39,42,0,12688,2
2023,4,2001375,689282,8075,0,97,0,2016,39,42,0,13404,2
2023,5,2029996,801478,8075,0,97,0,2016,39,42,0,13374,2
2023,6,2136009,840053,8111,0,96,0,2016,39,46,0,13324,2
2023,7,2371493,953679,8129,0,96,0,2022,39,73,0,13976,2
2023,8,2520222,986067,8136,0,96,0,2026,39,41,0,13908,2
