concelho,ano,mes,inclui_mobilidade_eletrica,cpes_com_dcs_recolhidos_quantidade
Almodôvar,2022,12,Sim,1
Almodôvar,2023,1,Não,2881
Almodôvar,2023,2,Não,3036
Almodôvar,2023,2,Sim,1
Almodôvar,2023,3,Não,3306
Almodôvar,2023,3,Sim,1
Almodôvar,2023,4,Não,3317
Almodôvar,2023,4,Sim,1
Almodôvar,2023,5,Não,3300
Almodôvar,2023,5,Sim,1
Almodôvar,2023,6,Não,3368
Almodôvar,2023,6,Sim,1
Almodôvar,2023,7,Não,3526
Almodôvar,2023,7,Sim,1
Almodôvar,2023,8,Não,3587
Almodôvar,2023,8,Sim,1
Almodôvar,2023,9,Não,4108
Almodôvar,2023,9,Sim,1
Almodôvar,2023,10,Não,4306
Almodôvar,2023,10,Sim,1
Almodôvar,2023,11,Não,4435
Almodôvar,2023,11,Sim,1
Almodôvar,2023,12,Não,4432
Almodôvar,2023,12,Sim,1
Almodôvar,2024,1,Não,4417
Almodôvar,2024,1,Sim,1
Almodôvar,2024,2,Não,4486
Almodôvar,2024,2,Sim,1
Almodôvar,2024,3,Não,4851
Almodôvar,2024,3,Sim,1
Almodôvar,2024,4,Não,4809
Almodôvar,2024,4,Sim,1
Alpiarça,2022,8,Não,3408
Alpiarça,2022,8,Sim,1
Alpiarça,2022,9,Não,3700
Alpiarça,2022,9,Sim,1
Alpiarça,2022,10,Não,3745
Alpiarça,2022,10,Sim,1
Alpiarça,2022,11,Não,3591
Alpiarça,2022,11,Sim,1
Alpiarça,2022,12,Não,3783
Alpiarça,2022,12,Sim,1
Alpiarça,2023,1,Não,3736
Alpiarça,2023,1,Sim,1
Alpiarça,2023,2,Não,3829
Alpiarça,2023,2,Sim,1
Alpiarça,2023,3,Não,3843
Alpiarça,2023,3,Sim,1
Alpiarça,2023,4,Não,3736
Alpiarça,2023,4,Sim,1
Alpiarça,2023,5,Não,3425
Alpiarça,2023,5,Sim,1
Alpiarça,2023,6,Não,3736
Alpiarça,2023,6,Sim,1
Alpiarça,2023,7,Não,3689
Alpiarça,2023,7,Sim,1
Alpiarça,2023,8,Não,3606
Alpiarça,2023,8,Sim,1
Alpiarça,2023,9,Não,3952
Alpiarça,2023,9,Sim,1
Alpiarça,2023,10,Não,3911
Alpiarça,2023,10,Sim,1
Alpiarça,2023,11,Não,4042
Alpiarça,2023,11,Sim,1
Alpiarça,2023,12,Não,3779
Alpiarça,2023,12,Sim,1
Alpiarça,2024,1,Não,4001
Alpiarça,2024,1,Sim,1
Alpiarça,2024,2,Não,4012
Alpiarça,2024,2,Sim,1
Alpiarça,2024,3,Não,3972
Alpiarça,2024,3,Sim,1
Alpiarça,2024,4,Não,3992
Alpiarça,2024,4,Sim,1
Alter do Chão,2022,8,Não,2050
Alter do Chão,2022,8,Sim,1
Alter do Chão,2022,9,Não,2274
Alter do Chão,2022,9,Sim,1
Alter do Chão,2022,10,Não,2290
Alter do Chão,2022,10,Sim,1
Alter do Chão,2022,11,Não,2327
Alter do Chão,2022,11,Sim,1
Alter do Chão,2022,12,Não,2299
Alter do Chão,2022,12,Sim,1
Alter do Chão,2023,1,Não,2351
Alter do Chão,2023,1,Sim,1
Alter do Chão,2023,2,Não,2416
Alter do Chão,2023,2,Sim,1
Alter do Chão,2023,3,Não,2435
Alter do Chão,2023,3,Sim,1
Alter do Chão,2023,4,Não,2318
Alter do Chão,2023,4,Sim,1
Alter do Chão,2023,5,Não,2335
Alter do Chão,2023,5,Sim,1
Alter do Chão,2023,6,Não,2297
Alter do Chão,2023,6,Sim,1
Alter do Chão,2023,7,Não,2282
Alter do Chão,2023,7,Sim,1
Alter do Chão,2023,8,Não,2372
Alter do Chão,2023,8,Sim,1
Alter do Chão,2023,9,Não,2440
Alter do Chão,2023,9,Sim,1
Alter do Chão,2023,10,Não,2414
Alter do Chão,2023,10,Sim,1
Alter do Chão,2023,11,Não,2460
Alter do Chão,2023,11,Sim,1
Alter do Chão,2023,12,Não,2488
Alter do Chão,2023,12,Sim,1
Alter do Chão,2024,1,Não,2529
Alter do Chão,2024,1,Sim,1
Alter do Chão,2024,2,Não,2602
Alter do Chão,2024,2,Sim,1
Alter do Chão,2024,3,Não,2626
Alter do Chão,2024,3,Sim,1
Alter do Chão,2024,4,Não,2620
Alter do Chão,2024,4,Sim,1
Alvaiázere,2022,8,Não,4225
Alvaiázere,2022,8,Sim,1
Alvaiázere,2022,9,Não,4084
Alvaiázere,2022,9,Sim,1
Alvaiázere,2022,10,Não,4317
Alvaiázere,2022,10,Sim,1
Alvaiázere,2022,11,Não,4640
Alvaiázere,2022,11,Sim,1
Alvaiázere,2022,12,Não,4739
Alvaiázere,2022,12,Sim,1
Alvaiázere,2023,1,Não,4763
Alvaiázere,2023,1,Sim,1
Alvaiázere,2023,2,Não,4992
Alvaiázere,2023,2,Sim,1
Alvaiázere,2023,3,Não,4994
Alvaiázere,2023,3,Sim,1
Alvaiázere,2023,4,Não,5100
Alvaiázere,2023,4,Sim,1
Alvaiázere,2023,5,Não,5055
Alvaiázere,2023,5,Sim,1
Alvaiázere,2023,6,Não,5165
Alvaiázere,2023,6,Sim,1
Alvaiázere,2023,7,Não,5168
Alvaiázere,2023,7,Sim,1
Alvaiázere,2023,8,Não,5077
Alvaiázere,2023,8,Sim,1
Alvaiázere,2023,9,Não,5208
Alvaiázere,2023,9,Sim,1
Alvaiázere,2023,10,Não,4843
Alvaiázere,2023,10,Sim,1
Alvaiázere,2023,11,Não,4937
Alvaiázere,2023,11,Sim,1
Alvaiázere,2023,12,Não,5020
Alvaiázere,2023,12,Sim,1
Alvaiázere,2024,1,Não,5251
Alvaiázere,2024,1,Sim,1
Alvaiázere,2024,2,Não,5351
Alvaiázere,2024,2,Sim,1
Alvaiázere,2024,3,Não,5379
Alvaiázere,2024,3,Sim,1
Alvaiázere,2024,4,Não,5388
Alvaiázere,2024,4,Sim,1
Alvito,2022,8,Não,1207
Alvito,2022,8,Sim,1
Alvito,2022,9,Não,1394
Alvito,2022,9,Sim,1
Alvito,2022,10,Não,1431
Alvito,2022,10,Sim,1
Alvito,2022,11,Não,1457
Alvito,2022,11,Sim,1
Alvito,2022,12,Não,1455
Alvito,2022,12,Sim,1
Alvito,2023,1,Não,1456
Alvito,2023,1,Sim,1
Alvito,2023,2,Não,1455
Alvito,2023,2,Sim,1
Alvito,2023,3,Não,1468
Alvito,2023,3,Sim,1
Alvito,2023,4,Não,1463
Alvito,2023,4,Sim,1
Alvito,2023,5,Não,1471
Alvito,2023,5,Sim,1
Alvito,2023,6,Não,1429
Alvito,2023,6,Sim,1
Alvito,2023,7,Não,1477
Alvito,2023,7,Sim,1
Alvito,2023,8,Não,1497
Alvito,2023,8,Sim,1
Alvito,2023,9,Não,1497
Alvito,2023,9,Sim,1
Alvito,2023,10,Não,1512
Alvito,2023,10,Sim,1
Alvito,2023,11,Não,1525
Alvito,2023,11,Sim,1
Alvito,2023,12,Não,1538
Alvito,2023,12,Sim,1
Alvito,2024,1,Não,1568
Alvito,2024,1,Sim,1
Alvito,2024,2,Não,1580
Alvito,2024,2,Sim,1
Alvito,2024,3,Não,1580
Alvito,2024,3,Sim,1
Alvito,2024,4,Não,1582
Alvito,2024,4,Sim,1
Amadora,2022,8,Não,51770
Amadora,2022,8,Sim,4
Amadora,2022,9,Não,50105
Amadora,2022,9,Sim,6
Amadora,2022,10,Não,50673
Amadora,2022,10,Sim,6
Amadora,2022,11,Não,50344
Amadora,2022,11,Sim,6
Amadora,2022,12,Não,50961
Amadora,2022,12,Sim,7
Amadora,2023,1,Não,49613
Amadora,2023,1,Sim,8
Amadora,2023,2,Não,53436
Amadora,2023,2,Sim,9
Amadora,2023,3,Não,51293
Amadora,2023,3,Sim,9
Amadora,2023,4,Não,54313
Amadora,2023,4,Sim,9
Amadora,2023,5,Não,49264
Amadora,2023,5,Sim,7
Amadora,2023,6,Não,57384
Amadora,2023,6,Sim,9
Amadora,2023,7,Não,56179
Amadora,2023,7,Sim,9
Amadora,2023,8,Não,56862
Amadora,2023,8,Sim,10
Amadora,2023,9,Não,58276
Amadora,2023,9,Sim,11
Amadora,2023,10,Não,58296
Amadora,2023,10,Sim,15
Amadora,2023,11,Não,58676
Amadora,2023,11,Sim,20
Amadora,2023,12,Não,62434
Amadora,2023,12,Sim,21
Amadora,2024,1,Não,59667
Amadora,2024,1,Sim,23
Amadora,2024,2,Não,61132
Amadora,2024,2,Sim,27
Amadora,2024,3,Não,62583
Amadora,2024,3,Sim,32
Amadora,2024,4,Não,61959
Amadora,2024,4,Sim,32
Amarante,2022,8,Não,10007
Amarante,2022,8,Sim,2
Amarante,2022,9,Não,9769
Amarante,2022,9,Sim,2
Amarante,2022,10,Não,10125
Amarante,2022,10,Sim,2
Amarante,2022,11,Não,10194
Amarante,2022,11,Sim,2
Amarante,2022,12,Não,10226
Amarante,2022,12,Sim,2
Amarante,2023,1,Não,10187
Amarante,2023,1,Sim,2
Amarante,2023,2,Não,10396
Amarante,2023,2,Sim,2
Amarante,2023,3,Não,10449
Amarante,2023,3,Sim,2
Amarante,2023,4,Não,10533
Amarante,2023,4,Sim,2
Amarante,2023,5,Não,10596
Amarante,2023,5,Sim,2
Amarante,2023,6,Não,10632
Amarante,2023,6,Sim,3
Amarante,2023,7,Não,10819
Amarante,2023,7,Sim,3
Amarante,2023,8,Não,10862
Amarante,2023,8,Sim,3
Amarante,2023,9,Não,10872
Amarante,2023,9,Sim,3
Amarante,2023,10,Não,9031
Amarante,2023,10,Sim,3
Amarante,2023,11,Não,11207
Amarante,2023,11,Sim,4
Amarante,2023,12,Não,11353
Amarante,2023,12,Sim,4
Amarante,2024,1,Não,11470
Amarante,2024,1,Sim,4
Amarante,2024,2,Não,11713
Amarante,2024,2,Sim,4
Amarante,2024,3,Não,12320
Amarante,2024,3,Sim,5
Amarante,2024,4,Não,12294
Amarante,2024,4,Sim,5
Amares,2022,8,Não,4756
Amares,2022,8,Sim,2
Amares,2022,9,Não,5206
Amares,2022,9,Sim,2
Amares,2022,10,Não,5446
Amares,2022,10,Sim,2
Amares,2022,11,Não,5777
Amares,2022,11,Sim,2
Amares,2022,12,Não,5859
Amares,2022,12,Sim,2
Amares,2023,1,Não,5943
Amares,2023,1,Sim,2
Amares,2023,2,Não,5891
Amares,2023,2,Sim,2
Amares,2023,3,Não,6097
Amares,2023,3,Sim,2
Amares,2023,4,Não,6390
Amares,2023,4,Sim,2
Amares,2023,5,Não,6382
Amares,2023,5,Sim,2
Amares,2023,6,Não,6553
Amares,2023,6,Sim,2
Amares,2023,7,Não,6702
Amares,2023,7,Sim,2
Amares,2023,8,Não,6613
Amares,2023,8,Sim,2
Amares,2023,9,Não,6724
Amares,2023,9,Sim,2
Amares,2023,10,Não,6816
Amares,2023,10,Sim,2
Amares,2023,11,Não,6826
Amares,2023,11,Sim,2
Amares,2023,12,Não,7510
Amares,2023,12,Sim,2
Amares,2024,1,Não,8772
Amares,2024,1,Sim,2
Amares,2024,2,Não,9161
Amares,2024,2,Sim,2
Amares,2024,3,Não,9706
Amares,2024,3,Sim,2
Amares,2024,4,Não,9737
Amares,2024,4,Sim,2
Anadia,2022,8,Não,2051
Anadia,2022,8,Sim,2
Anadia,2022,9,Não,2139
Anadia,2022,9,Sim,2
Anadia,2022,10,Não,2370
Anadia,2022,10,Sim,2
Anadia,2022,11,Não,2296
Anadia,2022,11,Sim,2
Anadia,2022,12,Não,2667
Anadia,2022,12,Sim,2
Anadia,2023,1,Não,3121
Anadia,2023,1,Sim,2
Anadia,2023,2,Não,3689
Anadia,2023,2,Sim,2
Anadia,2023,3,Não,4073
Anadia,2023,3,Sim,2
Anadia,2023,4,Não,4223
Anadia,2023,4,Sim,2
Anadia,2023,5,Não,4527
Anadia,2023,5,Sim,2
Anadia,2023,6,Não,4817
Anadia,2023,6,Sim,2
Anadia,2023,7,Não,5683
Anadia,2023,7,Sim,2
Anadia,2023,8,Não,6187
Anadia,2023,8,Sim,2
Anadia,2023,9,Não,7050
Anadia,2023,9,Sim,2
Anadia,2023,10,Não,7761
Anadia,2023,10,Sim,2
Anadia,2023,11,Não,8359
Anadia,2023,11,Sim,2
Anadia,2023,12,Não,8554
Anadia,2023,12,Sim,2
Anadia,2024,1,Não,8868
Anadia,2024,1,Sim,2
Anadia,2024,2,Não,9536
Anadia,2024,2,Sim,3
Anadia,2024,3,Não,10799
Anadia,2024,3,Sim,3
Anadia,2024,4,Não,10973
Anadia,2024,4,Sim,3
Ansião,2022,8,Não,5428
Ansião,2022,8,Sim,1
Ansião,2022,9,Não,5417
Ansião,2022,9,Sim,1
Ansião,2022,10,Não,5533
Ansião,2022,10,Sim,1
Ansião,2022,11,Não,5594
Ansião,2022,11,Sim,1
Ansião,2022,12,Não,5635
Ansião,2022,12,Sim,1
Ansião,2023,1,Não,5687
Ansião,2023,1,Sim,1
Ansião,2023,2,Não,5903
Ansião,2023,2,Sim,1
Ansião,2023,3,Não,6046
Ansião,2023,3,Sim,1
Ansião,2023,4,Não,6330
Ansião,2023,4,Sim,1
Ansião,2023,5,Não,6460
Ansião,2023,5,Sim,1
Ansião,2023,6,Não,6790
Ansião,2023,6,Sim,1
Ansião,2023,7,Não,6788
Ansião,2023,7,Sim,1
Ansião,2023,8,Não,6815
Ansião,2023,8,Sim,1
Ansião,2023,9,Não,7177
Ansião,2023,9,Sim,1
Ansião,2023,10,Não,7252
Ansião,2023,10,Sim,1
Ansião,2023,11,Não,7493
Ansião,2023,11,Sim,1
Ansião,2023,12,Não,7652
Ansião,2023,12,Sim,1
Ansião,2024,1,Não,7985
Ansião,2024,1,Sim,1
Ansião,2024,2,Não,8114
Ansião,2024,2,Sim,1
Ansião,2024,3,Não,8323
Ansião,2024,3,Sim,2
Ansião,2024,4,Não,8075
Ansião,2024,4,Sim,2
Arcos de Valdevez,2022,8,Não,4182
Arcos de Valdevez,2022,8,Sim,1
Arcos de Valdevez,2022,9,Não,4154
Arcos de Valdevez,2022,9,Sim,1
Arcos de Valdevez,2022,10,Não,4687
Arcos de Valdevez,2022,10,Sim,1
Arcos de Valdevez,2022,11,Não,4789
Arcos de Valdevez,2022,11,Sim,1
Arcos de Valdevez,2022,12,Não,4981
Arcos de Valdevez,2022,12,Sim,1
Arcos de Valdevez,2023,1,Não,5258
Arcos de Valdevez,2023,1,Sim,1
Arcos de Valdevez,2023,2,Não,5607
Arcos de Valdevez,2023,2,Sim,1
Arcos de Valdevez,2023,3,Não,5984
Arcos de Valdevez,2023,3,Sim,1
Arcos de Valdevez,2023,4,Não,6501
Arcos de Valdevez,2023,4,Sim,1
Arcos de Valdevez,2023,5,Não,7513
Arcos de Valdevez,2023,5,Sim,1
Arcos de Valdevez,2023,6,Não,8898
Arcos de Valdevez,2023,6,Sim,1
Arcos de Valdevez,2023,7,Não,9609
Arcos de Valdevez,2023,7,Sim,1
Arcos de Valdevez,2023,8,Não,9742
Arcos de Valdevez,2023,8,Sim,1
Arcos de Valdevez,2023,9,Não,10114
Arcos de Valdevez,2023,9,Sim,1
Arcos de Valdevez,2023,10,Não,10297
Arcos de Valdevez,2023,10,Sim,1
Arcos de Valdevez,2023,11,Não,10710
Arcos de Valdevez,2023,11,Sim,1
Arcos de Valdevez,2023,12,Não,11579
Arcos de Valdevez,2023,12,Sim,1
Arcos de Valdevez,2024,1,Não,11977
Arcos de Valdevez,2024,1,Sim,1
Arcos de Valdevez,2024,2,Não,12553
Arcos de Valdevez,2024,2,Sim,1
Arcos de Valdevez,2024,3,Não,14064
Arcos de Valdevez,2024,3,Sim,2
Arcos de Valdevez,2024,4,Não,14053
Arcos de Valdevez,2024,4,Sim,2
Arganil,2022,8,Não,759
Arganil,2022,8,Sim,1
Arganil,2022,9,Não,804
Arganil,2022,9,Sim,1
Arganil,2022,10,Não,847
Arganil,2022,10,Sim,1
Arganil,2022,11,Não,936
Arganil,2022,11,Sim,1
Arganil,2022,12,Não,1029
Arganil,2022,12,Sim,1
Arganil,2023,1,Não,1165
Arganil,2023,1,Sim,1
Arganil,2023,2,Não,1318
Arganil,2023,2,Sim,1
Arganil,2023,3,Não,1586
Arganil,2023,3,Sim,1
Arganil,2023,4,Não,1673
Arganil,2023,4,Sim,1
Arganil,2023,5,Não,1718
Arganil,2023,5,Sim,1
Arganil,2023,6,Não,1832
Arganil,2023,6,Sim,1
Arganil,2023,7,Não,1913
Arganil,2023,7,Sim,1
Arganil,2023,8,Não,2024
Arganil,2023,8,Sim,1
Arganil,2023,9,Não,2172
Arganil,2023,9,Sim,1
Arganil,2023,10,Não,2609
Arganil,2023,10,Sim,1
Arganil,2023,11,Não,2993
Arganil,2023,11,Sim,1
Arganil,2023,12,Não,3273
Arganil,2023,12,Sim,1
Arganil,2024,1,Não,3390
Arganil,2024,1,Sim,1
Arganil,2024,2,Não,3429
Arganil,2024,2,Sim,1
Arganil,2024,3,Não,3386
Arganil,2024,3,Sim,2
Arganil,2024,4,Não,3396
Arganil,2024,4,Sim,2
Armamar,2022,8,Não,1207
Armamar,2022,8,Sim,1
Armamar,2022,9,Não,1181
Armamar,2022,9,Sim,1
Armamar,2022,10,Não,1231
Armamar,2022,10,Sim,1
Armamar,2022,11,Não,1232
Armamar,2022,11,Sim,1
Armamar,2022,12,Não,1229
Armamar,2022,12,Sim,1
Armamar,2023,1,Não,1267
Armamar,2023,1,Sim,1
Armamar,2023,2,Não,1394
Armamar,2023,2,Sim,1
Armamar,2023,3,Não,1669
Armamar,2023,3,Sim,1
Armamar,2023,4,Não,1911
Armamar,2023,4,Sim,1
Armamar,2023,5,Não,2165
Armamar,2023,5,Sim,1
Armamar,2023,6,Não,2683
Armamar,2023,6,Sim,1
Armamar,2023,7,Não,2865
Armamar,2023,7,Sim,1
Armamar,2023,8,Não,3072
Armamar,2023,8,Sim,1
Armamar,2023,9,Não,2899
Armamar,2023,9,Sim,1
Armamar,2023,10,Não,2976
Armamar,2023,10,Sim,1
Armamar,2023,11,Não,3311
Armamar,2023,11,Sim,1
Armamar,2023,12,Não,3510
Armamar,2023,12,Sim,1
Armamar,2024,1,Não,4019
Armamar,2024,1,Sim,1
Armamar,2024,2,Não,4096
Armamar,2024,2,Sim,1
Armamar,2024,3,Não,4468
Armamar,2024,3,Sim,1
Armamar,2024,4,Não,4418
Armamar,2024,4,Sim,1
Arouca,2022,8,Não,3269
Arouca,2022,8,Sim,1
Arouca,2022,9,Não,3207
Arouca,2022,9,Sim,2
Arouca,2022,10,Não,3356
Arouca,2022,10,Sim,2
Arouca,2022,11,Não,3466
Arouca,2022,11,Sim,2
Arouca,2022,12,Não,3552
Arouca,2022,12,Sim,2
Arouca,2023,1,Não,3492
Arouca,2023,1,Sim,2
Arouca,2023,2,Não,3533
Arouca,2023,2,Sim,2
Arouca,2023,3,Não,3792
Arouca,2023,3,Sim,2
Arouca,2023,4,Não,3781
Arouca,2023,4,Sim,2
Arouca,2023,5,Não,4028
Arouca,2023,5,Sim,2
Arouca,2023,6,Não,4135
Arouca,2023,6,Sim,2
Arouca,2023,7,Não,4143
Arouca,2023,7,Sim,2
Arouca,2023,8,Não,4437
Arouca,2023,8,Sim,2
Arouca,2023,9,Não,4643
Arouca,2023,9,Sim,2
Arouca,2023,10,Não,4775
Arouca,2023,10,Sim,2
Arouca,2023,11,Não,5033
Arouca,2023,11,Sim,2
Arouca,2023,12,Não,5458
Arouca,2023,12,Sim,2
Arouca,2024,1,Não,5725
Arouca,2024,1,Sim,2
Arouca,2024,2,Não,5947
Arouca,2024,2,Sim,2
Arouca,2024,3,Não,6159
Arouca,2024,3,Sim,2
Arouca,2024,4,Não,6128
Arouca,2024,4,Sim,2
Arraiolos,2022,8,Não,639
Arraiolos,2022,9,Não,627
Arraiolos,2022,10,Não,652
Arraiolos,2022,11,Não,685
Arraiolos,2022,11,Sim,1
Arraiolos,2022,12,Não,665
Arraiolos,2022,12,Sim,1
Arraiolos,2023,1,Não,688
Arraiolos,2023,1,Sim,1
Arraiolos,2023,2,Não,851
Arraiolos,2023,2,Sim,1
Arraiolos,2023,3,Não,889
Arraiolos,2023,3,Sim,1
Arraiolos,2023,4,Não,893
Arraiolos,2023,4,Sim,1
Arraiolos,2023,5,Não,890
Arraiolos,2023,5,Sim,1
Arraiolos,2023,6,Não,941
Arraiolos,2023,6,Sim,1
Arraiolos,2023,7,Não,1331
Arraiolos,2023,7,Sim,1
Arraiolos,2023,8,Não,1541
Arraiolos,2023,8,Sim,1
Arraiolos,2023,9,Não,1756
Arraiolos,2023,9,Sim,1
Arraiolos,2023,10,Não,2096
Arraiolos,2023,10,Sim,1
Arraiolos,2023,11,Não,2346
Arraiolos,2023,11,Sim,1
Arraiolos,2023,12,Não,2463
Arraiolos,2023,12,Sim,1
Arraiolos,2024,1,Não,2620
Arraiolos,2024,1,Sim,1
Arraiolos,2024,2,Não,2772
Arraiolos,2024,2,Sim,1
Arraiolos,2024,3,Não,3137
Arraiolos,2024,3,Sim,1
Arraiolos,2024,4,Não,3155
Arraiolos,2024,4,Sim,1
Arronches,2022,8,Não,1179
Arronches,2022,8,Sim,1
Arronches,2022,9,Não,1138
Arronches,2022,9,Sim,1
Arronches,2022,10,Não,1264
Arronches,2022,10,Sim,1
Arronches,2022,11,Não,1292
Arronches,2022,11,Sim,1
Arronches,2022,12,Não,1281
Arronches,2022,12,Sim,1
Arronches,2023,1,Não,1208
Arronches,2023,1,Sim,1
Arronches,2023,2,Não,1397
Arronches,2023,2,Sim,1
Arronches,2023,3,Não,1445
Arronches,2023,3,Sim,1
Arronches,2023,4,Não,1459
Arronches,2023,4,Sim,1
Arronches,2023,5,Não,1391
Arronches,2023,5,Sim,1
Arronches,2023,6,Não,1526
Arronches,2023,6,Sim,1
Arronches,2023,7,Não,1537
Arronches,2023,7,Sim,1
Arronches,2023,8,Não,1410
Arronches,2023,8,Sim,1
Arronches,2023,9,Não,1540
Arronches,2023,9,Sim,1
Arronches,2023,10,Não,1544
Arronches,2023,10,Sim,1
Arronches,2023,11,Não,1568
Arronches,2023,11,Sim,1
Arronches,2023,12,Não,1566
Arronches,2023,12,Sim,1
Arronches,2024,1,Não,1577
Arronches,2024,1,Sim,1
Arronches,2024,2,Não,1585
Arronches,2024,2,Sim,1
Arronches,2024,3,Não,1651
Arronches,2024,3,Sim,1
Arronches,2024,4,Não,1649
Arronches,2024,4,Sim,1
Arruda dos Vinhos,2022,8,Não,5057
Arruda dos Vinhos,2022,8,Sim,5
Arruda dos Vinhos,2022,9,Não,4911
Arruda dos Vinhos,2022,9,Sim,5
Arruda dos Vinhos,2022,10,Não,5182
Arruda dos Vinhos,2022,10,Sim,4
Arruda dos Vinhos,2022,11,Não,5515
Arruda dos Vinhos,2022,11,Sim,3
Arruda dos Vinhos,2022,12,Não,5553
Arruda dos Vinhos,2022,12,Sim,4
Arruda dos Vinhos,2023,1,Não,5557
Arruda dos Vinhos,2023,1,Sim,4
Arruda dos Vinhos,2023,2,Não,5766
Arruda dos Vinhos,2023,2,Sim,5
Arruda dos Vinhos,2023,3,Não,5943
Arruda dos Vinhos,2023,3,Sim,4
Arruda dos Vinhos,2023,4,Não,6050
Arruda dos Vinhos,2023,4,Sim,4
Arruda dos Vinhos,2023,5,Não,6066
Arruda dos Vinhos,2023,5,Sim,5
Arruda dos Vinhos,2023,6,Não,6195
Arruda dos Vinhos,2023,6,Sim,6
Arruda dos Vinhos,2023,7,Não,6387
Arruda dos Vinhos,2023,7,Sim,6
Arruda dos Vinhos,2023,8,Não,6408
Arruda dos Vinhos,2023,8,Sim,7
Arruda dos Vinhos,2023,9,Não,6531
Arruda dos Vinhos,2023,9,Sim,7
Arruda dos Vinhos,2023,10,Não,6594
Arruda dos Vinhos,2023,10,Sim,7
Arruda dos Vinhos,2023,11,Não,6637
Arruda dos Vinhos,2023,11,Sim,7
Arruda dos Vinhos,2023,12,Não,6242
Arruda dos Vinhos,2023,12,Sim,7
Arruda dos Vinhos,2024,1,Não,6761
Arruda dos Vinhos,2024,1,Sim,6
Arruda dos Vinhos,2024,2,Não,6751
Arruda dos Vinhos,2024,2,Sim,7
Arruda dos Vinhos,2024,3,Não,6787
Arruda dos Vinhos,2024,3,Sim,8
Arruda dos Vinhos,2024,4,Não,6793
Arruda dos Vinhos,2024,4,Sim,8
Aveiro,2022,8,Não,35627
Aveiro,2022,8,Sim,9
Aveiro,2022,9,Não,34600
Aveiro,2022,9,Sim,9
Aveiro,2022,10,Não,35770
Aveiro,2022,10,Sim,9
Aveiro,2022,11,Não,35041
Aveiro,2022,11,Sim,9
Aveiro,2022,12,Não,35913
Aveiro,2022,12,Sim,11
Aveiro,2023,1,Não,36463
Aveiro,2023,1,Sim,11
Aveiro,2023,2,Não,37030
Aveiro,2023,2,Sim,11
Aveiro,2023,3,Não,37449
Aveiro,2023,3,Sim,11
Aveiro,2023,4,Não,39345
Aveiro,2023,4,Sim,10
Aveiro,2023,5,Não,38864
Aveiro,2023,5,Sim,10
Aveiro,2023,6,Não,39689
Aveiro,2023,6,Sim,11
Aveiro,2023,7,Não,40300
Aveiro,2023,7,Sim,11
Aveiro,2023,8,Não,39941
Aveiro,2023,8,Sim,11
Aveiro,2023,9,Não,40503
Aveiro,2023,9,Sim,12
Aveiro,2023,10,Não,40699
Aveiro,2023,10,Sim,12
Aveiro,2023,11,Não,40059
Aveiro,2023,11,Sim,14
Aveiro,2023,12,Não,40521
Aveiro,2023,12,Sim,15
Aveiro,2024,1,Não,41610
Aveiro,2024,1,Sim,16
Aveiro,2024,2,Não,41603
Aveiro,2024,2,Sim,16
Aveiro,2024,3,Não,41294
Aveiro,2024,3,Sim,18
Aveiro,2024,4,Não,41213
Aveiro,2024,4,Sim,18
Avis,2022,8,Não,1524
Avis,2022,8,Sim,1
Avis,2022,9,Não,1544
Avis,2022,9,Sim,1
Avis,2022,10,Não,1553
Avis,2022,10,Sim,1
Avis,2022,11,Não,1581
Avis,2022,11,Sim,1
Avis,2022,12,Não,1542
Avis,2022,12,Sim,1
Avis,2023,1,Não,1537
Avis,2023,1,Sim,1
Avis,2023,2,Não,1723
Avis,2023,2,Sim,1
Avis,2023,3,Não,2008
Avis,2023,3,Sim,1
Avis,2023,4,Não,2122
Avis,2023,4,Sim,1
Avis,2023,5,Não,2069
Avis,2023,5,Sim,1
Avis,2023,6,Não,2212
Avis,2023,6,Sim,1
Avis,2023,7,Não,2274
Avis,2023,7,Sim,1
Avis,2023,8,Não,2308
Avis,2023,8,Sim,1
Avis,2023,9,Não,2437
Avis,2023,9,Sim,1
Avis,2023,10,Não,2525
Avis,2023,10,Sim,1
Avis,2023,11,Não,2519
Avis,2023,11,Sim,1
Avis,2023,12,Não,2571
Avis,2023,12,Sim,1
Avis,2024,1,Não,2632
Avis,2024,1,Sim,1
Avis,2024,2,Não,2724
Avis,2024,2,Sim,1
Avis,2024,3,Não,2820
Avis,2024,3,Sim,1
Avis,2024,4,Não,2824
Avis,2024,4,Sim,1
Azambuja,2022,8,Não,6439
Azambuja,2022,8,Sim,3
Azambuja,2022,9,Não,6276
Azambuja,2022,9,Sim,4
Azambuja,2022,10,Não,6503
Azambuja,2022,10,Sim,4
Azambuja,2022,11,Não,6545
Azambuja,2022,11,Sim,4
Azambuja,2022,12,Não,6407
Azambuja,2022,12,Sim,4
Azambuja,2023,1,Não,6457
Azambuja,2023,1,Sim,4
Azambuja,2023,2,Não,6686
Azambuja,2023,2,Sim,4
Azambuja,2023,3,Não,6916
Azambuja,2023,3,Sim,4
Azambuja,2023,4,Não,7047
Azambuja,2023,4,Sim,4
Azambuja,2023,5,Não,7388
Azambuja,2023,5,Sim,4
Azambuja,2023,6,Não,7660
Azambuja,2023,6,Sim,4
Azambuja,2023,7,Não,7860
Azambuja,2023,7,Sim,4
Azambuja,2023,8,Não,8427
