ano,mes,energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao,densidade_populacional_pessoas_km2,num_industrias_extrativas,num_industrias_transformadoras
2023,7,3349844.95 - 9260857.23,0,245,0,109,11,450
2023,8,3349844.95 - 9260857.23,0,246,0,109,11,450
2023,9,3349844.95 - 9260857.23,0,246,0,109,11,450
2023,10,3349844.95 - 9260857.23,0,246,0,109,11,450
2023,11,3349844.95 - 9260857.23,0,247,0,109,11,450
2023,12,3349844.95 - 9260857.23,0,247,0,109,11,450
2022,8,9260857.23 - 18073778.11,0,149,0,377,2,444
2022,9,9260857.23 - 18073778.11,0,149,0,377,2,444
2022,10,18073778.11 - 27864901.18,0,149,0,377,2,444
2022,11,18073778.11 - 27864901.18,0,150,0,377,2,444
2022,12,9260857.23 - 18073778.11,0,150,0,377,2,444
2023,1,18073778.11 - 27864901.18,0,150,0,377,2,444
2023,2,9260857.23 - 18073778.11,0,150,0,377,2,444
2023,3,18073778.11 - 27864901.18,0,150,0,377,2,444
2023,4,9260857.23 - 18073778.11,0,150,0,377,2,444
2023,5,18073778.11 - 27864901.18,0,150,0,377,2,444
2023,6,9260857.23 - 18073778.11,0,150,0,377,2,444
2023,7,9260857.23 - 18073778.11,0,150,0,377,2,444
2023,8,9260857.23 - 18073778.11,0,150,0,377,2,444
2023,9,9260857.23 - 18073778.11,0,150,0,377,2,444
2023,10,18073778.11 - 27864901.18,0,150,0,377,2,444
2023,11,18073778.11 - 27864901.18,0,150,0,377,2,444
2023,12,9260857.23 - 18073778.11,0,150,0,377,2,444
2022,8,18073778.11 - 27864901.18,0,263,0,152,0,324
2022,9,27864901.18 - 37334467.99,0,262,0,152,0,324
2022,10,27864901.18 - 37334467.99,0,262,0,152,0,324
2022,11,18073778.11 - 27864901.18,0,262,0,152,0,324
2022,12,18073778.11 - 27864901.18,0,265,0,152,0,324
2023,1,18073778.11 - 27864901.18,0,265,0,152,0,324
2023,2,18073778.11 - 27864901.18,0,265,0,152,0,324
2023,3,27864901.18 - 37334467.99,0,277,0,152,0,324
2023,4,18073778.11 - 27864901.18,0,277,0,152,0,324
2023,5,27864901.18 - 37334467.99,0,277,0,152,0,324
2023,6,27864901.18 - 37334467.99,0,282,0,152,0,324
2023,7,27864901.18 - 37334467.99,0,284,0,152,0,324
2023,8,18073778.11 - 27864901.18,0,285,0,152,0,324
2023,9,18073778.11 - 27864901.18,0,286,0,152,0,324
2023,10,18073778.11 - 27864901.18,0,286,0,152,0,324
2023,11,18073778.11 - 27864901.18,0,286,0,152,0,324
2023,12,18073778.11 - 27864901.18,0,286,0,152,0,324
2022,8,0.00 - 3349844.95,0,15,0,10,0,17
2022,9,0.00 - 3349844.95,0,15,0,10,0,17
2022,10,0.00 - 3349844.95,0,15,0,10,0,17
2022,11,0.00 - 3349844.95,0,15,0,10,0,17
2022,12,0.00 - 3349844.95,0,15,0,10,0,17
2023,1,0.00 - 3349844.95,0,15,0,10,0,17
2023,2,0.00 - 3349844.95,0,15,0,10,0,17
2023,3,0.00 - 3349844.95,0,15,0,10,0,17
2023,4,0.00 - 3349844.95,0,15,0,10,0,17
2023,5,0.00 - 3349844.95,0,15,0,10,0,17
2023,6,0.00 - 3349844.95,0,15,0,10,0,17
2023,7,0.00 - 3349844.95,0,15,0,10,0,17
2023,8,0.00 - 3349844.95,0,15,0,10,0,17
2023,9,0.00 - 3349844.95,0,15,0,10,0,17
2023,10,0.00 - 3349844.95,0,15,0,10,0,17
2023,11,0.00 - 3349844.95,0,15,0,10,0,17
2023,12,0.00 - 3349844.95,0,15,0,10,0,17
2022,8,3349844.95 - 9260857.23,0,208,0,543,4,1247
2022,9,3349844.95 - 9260857.23,0,208,0,543,4,1247
2022,10,9260857.23 - 18073778.11,0,207,0,543,4,1247
2022,11,9260857.23 - 18073778.11,0,207,0,543,4,1247
2022,12,9260857.23 - 18073778.11,0,208,0,543,4,1247
2023,1,9260857.23 - 18073778.11,0,210,0,543,4,1247
2023,2,9260857.23 - 18073778.11,0,210,0,543,4,1247
2023,3,9260857.23 - 18073778.11,0,210,0,543,4,1247
2023,4,3349844.95 - 9260857.23,0,210,0,543,4,1247
2023,5,3349844.95 - 9260857.23,0,210,0,543,4,1247
2023,6,3349844.95 - 9260857.23,0,209,0,543,4,1247
2023,7,3349844.95 - 9260857.23,0,209,0,543,4,1247
2023,8,3349844.95 - 9260857.23,0,209,0,543,4,1247
2023,9,3349844.95 - 9260857.23,0,209,0,543,4,1247
2023,10,9260857.23 - 18073778.11,0,209,0,543,4,1247
2023,11,9260857.23 - 18073778.11,0,211,0,543,4,1247
2023,12,9260857.23 - 18073778.11,0,212,0,543,4,1247
2022,8,0.00 - 3349844.95,0,23,0,63,0,54
2022,9,0.00 - 3349844.95,0,23,0,63,0,54
2022,10,0.00 - 3349844.95,0,23,0,63,0,54
2022,11,0.00 - 3349844.95,0,23,0,63,0,54
2022,12,0.00 - 3349844.95,0,23,0,63,0,54
2023,1,0.00 - 3349844.95,0,23,0,63,0,54
2023,2,0.00 - 3349844.95,0,23,0,63,0,54
2023,3,0.00 - 3349844.95,0,23,0,63,0,54
2023,4,0.00 - 3349844.95,0,23,0,63,0,54
2023,5,0.00 - 3349844.95,0,23,0,63,0,54
2023,6,0.00 - 3349844.95,0,23,0,63,0,54
2023,7,0.00 - 3349844.95,0,23,0,63,0,54
2023,8,0.00 - 3349844.95,0,23,0,63,0,54
2023,9,0.00 - 3349844.95,0,23,0,63,0,54
2023,10,0.00 - 3349844.95,0,23,0,63,0,54
2023,11,0.00 - 3349844.95,0,23,0,63,0,54
2023,12,0.00 - 3349844.95,0,24,0,63,0,54
2022,8,3349844.95 - 9260857.23,0,133,0,786,7,1262
2022,9,3349844.95 - 9260857.23,0,132,0,786,7,1262
2022,10,3349844.95 - 9260857.23,0,132,0,786,7,1262
2022,11,3349844.95 - 9260857.23,0,132,0,786,7,1262
2022,12,3349844.95 - 9260857.23,0,132,0,786,7,1262
2023,1,3349844.95 - 9260857.23,0,134,0,786,7,1262
2023,2,3349844.95 - 9260857.23,0,134,0,786,7,1262
2023,3,3349844.95 - 9260857.23,0,134,0,786,7,1262
2023,4,3349844.95 - 9260857.23,0,135,0,786,7,1262
2023,5,3349844.95 - 9260857.23,0,135,0,786,7,1262
2023,6,3349844.95 - 9260857.23,0,137,0,786,7,1262
2023,7,3349844.95 - 9260857.23,0,137,0,786,7,1262
2023,8,3349844.95 - 9260857.23,0,137,0,786,7,1262
2023,9,3349844.95 - 9260857.23,0,137,0,786,7,1262
2023,10,3349844.95 - 9260857.23,0,137,0,786,7,1262
2023,11,3349844.95 - 9260857.23,0,137,0,786,7,1262
2023,12,3349844.95 - 9260857.23,0,137,0,786,7,1262
2022,8,0.00 - 3349844.95,0,13,0,27,0,28
2022,9,0.00 - 3349844.95,0,13,0,27,0,28
2022,10,0.00 - 3349844.95,0,13,0,27,0,28
2022,11,0.00 - 3349844.95,0,13,0,27,0,28
2022,12,0.00 - 3349844.95,0,13,0,27,0,28
2023,1,0.00 - 3349844.95,0,13,0,27,0,28
2023,2,0.00 - 3349844.95,0,13,0,27,0,28
2023,3,0.00 - 3349844.95,0,13,0,27,0,28
2023,4,0.00 - 3349844.95,0,13,0,27,0,28
2023,5,0.00 - 3349844.95,0,13,0,27,0,28
2023,6,0.00 - 3349844.95,0,12,0,27,0,28
2023,7,0.00 - 3349844.95,0,12,0,27,0,28
2023,8,0.00 - 3349844.95,0,12,0,27,0,28
2023,9,0.00 - 3349844.95,0,12,0,27,0,28
2023,10,0.00 - 3349844.95,0,13,0,27,0,28
2023,11,0.00 - 3349844.95,0,14,0,27,0,28
2023,12,0.00 - 3349844.95,0,14,0,27,0,28
2022,8,0.00 - 3349844.95,0,25,0,60,0,76
2022,9,0.00 - 3349844.95,0,25,0,60,0,76
2022,10,0.00 - 3349844.95,0,25,0,60,0,76
2022,11,0.00 - 3349844.95,0,25,0,60,0,76
2022,12,0.00 - 3349844.95,0,25,0,60,0,76
2023,1,0.00 - 3349844.95,0,25,0,60,0,76
2023,2,0.00 - 3349844.95,0,25,0,60,0,76
2023,3,0.00 - 3349844.95,0,25,0,60,0,76
2023,4,0.00 - 3349844.95,0,24,0,60,0,76
2023,5,0.00 - 3349844.95,0,24,0,60,0,76
2023,6,0.00 - 3349844.95,0,25,0,60,0,76
2023,7,0.00 - 3349844.95,0,25,0,60,0,76
2023,8,0.00 - 3349844.95,0,25,0,60,0,76
2023,9,0.00 - 3349844.95,0,25,0,60,0,76
2023,10,0.00 - 3349844.95,0,25,0,60,0,76
2023,11,0.00 - 3349844.95,0,25,0,60,0,76
2023,12,0.00 - 3349844.95,0,25,0,60,0,76
2022,8,3349844.95 - 9260857.23,0,130,0,329,14,494
2022,9,3349844.95 - 9260857.23,0,130,0,329,14,494
2022,10,3349844.95 - 9260857.23,0,130,0,329,14,494
2022,11,3349844.95 - 9260857.23,0,130,0,329,14,494
2022,12,3349844.95 - 9260857.23,0,130,0,329,14,494
2023,1,3349844.95 - 9260857.23,0,130,0,329,14,494
2023,2,3349844.95 - 9260857.23,0,129,0,329,14,494
2023,3,3349844.95 - 9260857.23,0,129,0,329,14,494
2023,4,3349844.95 - 9260857.23,0,129,0,329,14,494
2023,5,3349844.95 - 9260857.23,0,129,0,329,14,494
2023,6,3349844.95 - 9260857.23,0,128,0,329,14,494
2023,7,3349844.95 - 9260857.23,0,128,0,329,14,494
2023,8,3349844.95 - 9260857.23,0,128,0,329,14,494
2023,9,3349844.95 - 9260857.23,0,128,0,329,14,494
2023,10,3349844.95 - 9260857.23,0,128,0,329,14,494
2023,11,3349844.95 - 9260857.23,0,128,0,329,14,494
2023,12,3349844.95 - 9260857.23,0,128,0,329,14,494
2022,8,0.00 - 3349844.95,0,21,0,54,4,40
2022,9,0.00 - 3349844.95,0,21,0,54,4,40
2022,10,0.00 - 3349844.95,0,21,0,54,4,40
2022,11,0.00 - 3349844.95,0,21,0,54,4,40
2022,12,0.00 - 3349844.95,0,21,0,54,4,40
2023,1,0.00 - 3349844.95,0,21,0,54,4,40
2023,2,0.00 - 3349844.95,0,21,0,54,4,40
2023,3,0.00 - 3349844.95,0,21,0,54,4,40
2023,4,0.00 - 3349844.95,0,21,0,54,4,40
2023,5,0.00 - 3349844.95,0,21,0,54,4,40
2023,6,0.00 - 3349844.95,0,21,0,54,4,40
2023,7,0.00 - 3349844.95,0,21,0,54,4,40
2023,8,0.00 - 3349844.95,0,21,0,54,4,40
2023,9,0.00 - 3349844.95,0,21,0,54,4,40
2023,10,0.00 - 3349844.95,0,21,0,54,4,40
2023,11,0.00 - 3349844.95,0,21,0,54,4,40
2023,12,0.00 - 3349844.95,0,21,0,54,4,40
2022,8,0.00 - 3349844.95,0,23,0,8,0,33
2022,9,0.00 - 3349844.95,0,23,0,8,0,33
2022,10,0.00 - 3349844.95,0,23,0,8,0,33
2022,11,0.00 - 3349844.95,0,23,0,8,0,33
2022,12,0.00 - 3349844.95,0,23,0,8,0,33
2023,1,0.00 - 3349844.95,0,23,0,8,0,33
2023,2,0.00 - 3349844.95,0,23,0,8,0,33
2023,3,0.00 - 3349844.95,0,23,0,8,0,33
2023,4,0.00 - 3349844.95,0,23,0,8,0,33
2023,5,0.00 - 3349844.95,0,23,0,8,0,33
2023,6,0.00 - 3349844.95,0,23,0,8,0,33
2023,7,0.00 - 3349844.95,0,23,0,8,0,33
2023,8,0.00 - 3349844.95,0,23,0,8,0,33
2023,9,0.00 - 3349844.95,0,23,0,8,0,33
2023,10,0.00 - 3349844.95,0,23,0,8,0,33
2023,11,0.00 - 3349844.95,0,23,0,8,0,33
2023,12,0.00 - 3349844.95,0,23,0,8,0,33
2022,8,0.00 - 3349844.95,0,10,0,21,4,19
2022,9,0.00 - 3349844.95,0,10,0,21,4,19
2022,10,0.00 - 3349844.95,0,10,0,21,4,19
2022,11,0.00 - 3349844.95,0,10,0,21,4,19
2022,12,0.00 - 3349844.95,0,10,0,21,4,19
2023,1,0.00 - 3349844.95,0,10,0,21,4,19
2023,2,0.00 - 3349844.95,0,10,0,21,4,19
2023,3,0.00 - 3349844.95,0,10,0,21,4,19
2023,4,0.00 - 3349844.95,0,10,0,21,4,19
2023,5,0.00 - 3349844.95,0,10,0,21,4,19
2023,6,0.00 - 3349844.95,0,10,0,21,4,19
2023,7,0.00 - 3349844.95,0,10,0,21,4,19
2023,8,0.00 - 3349844.95,0,10,0,21,4,19
2023,9,0.00 - 3349844.95,0,10,0,21,4,19
2023,10,0.00 - 3349844.95,0,10,0,21,4,19
2023,11,0.00 - 3349844.95,0,10,0,21,4,19
2023,12,0.00 - 3349844.95,0,10,0,21,4,19
2022,8,0.00 - 3349844.95,0,21,0,41,0,38
2022,9,0.00 - 3349844.95,0,21,0,41,0,38
2022,10,0.00 - 3349844.95,0,21,0,41,0,38
2022,11,0.00 - 3349844.95,0,21,0,41,0,38
2022,12,0.00 - 3349844.95,0,21,0,41,0,38
2023,1,0.00 - 3349844.95,0,21,0,41,0,38
2023,2,0.00 - 3349844.95,0,20,0,41,0,38
2023,3,0.00 - 3349844.95,0,20,0,41,0,38
2023,4,0.00 - 3349844.95,0,20,0,41,0,38
2023,5,0.00 - 3349844.95,0,20,0,41,0,38
2023,6,0.00 - 3349844.95,0,21,0,41,0,38
2023,7,0.00 - 3349844.95,0,21,0,41,0,38
2023,8,0.00 - 3349844.95,0,21,0,41,0,38
2023,9,0.00 - 3349844.95,0,21,0,41,0,38
2023,10,0.00 - 3349844.95,0,21,0,41,0,38
2023,11,0.00 - 3349844.95,0,21,0,41,0,38
2023,12,0.00 - 3349844.95,0,21,0,41,0,38
2022,8,0.00 - 3349844.95,0,54,0,346,1,140
2022,9,0.00 - 3349844.95,0,54,0,346,1,140
2022,10,0.00 - 3349844.95,0,54,0,346,1,140
2022,11,0.00 - 3349844.95,0,54,0,346,1,140
2022,12,0.00 - 3349844.95,0,54,0,346,1,140
2023,1,0.00 - 3349844.95,0,54,0,346,1,140
2023,2,0.00 - 3349844.95,0,54,0,346,1,140
2023,3,0.00 - 3349844.95,0,54,0,346,1,140
2023,4,0.00 - 3349844.95,0,54,0,346,1,140
2023,5,0.00 - 3349844.95,0,54,0,346,1,140
2023,6,0.00 - 3349844.95,0,53,0,346,1,140
2023,7,0.00 - 3349844.95,0,53,0,346,1,140
2023,8,0.00 - 3349844.95,0,52,0,346,1,140
2023,9,0.00 - 3349844.95,0,52,0,346,1,140
2023,10,0.00 - 3349844.95,0,52,0,346,1,140
2023,11,0.00 - 3349844.95,0,52,0,346,1,140
2023,12,0.00 - 3349844.95,0,52,0,346,1,140
2022,8,0.00 - 3349844.95,0,38,0,152,1,90
2022,9,0.00 - 3349844.95,0,39,0,152,1,90
2022,10,0.00 - 3349844.95,0,39,0,152,1,90
2022,11,0.00 - 3349844.95,0,39,0,152,1,90
2022,12,0.00 - 3349844.95,0,39,0,152,1,90
2023,1,0.00 - 3349844.95,0,39,0,152,1,90
2023,2,0.00 - 3349844.95,0,39,0,152,1,90
2023,3,0.00 - 3349844.95,0,39,0,152,1,90
2023,4,0.00 - 3349844.95,0,39,0,152,1,90
2023,5,0.00 - 3349844.95,0,39,0,152,1,90
2023,6,0.00 - 3349844.95,0,39,0,152,1,90
2023,7,0.00 - 3349844.95,0,39,0,152,1,90
2023,8,0.00 - 3349844.95,0,39,0,152,1,90
2023,9,0.00 - 3349844.95,0,39,0,152,1,90
2023,10,0.00 - 3349844.95,0,39,0,152,1,90
2023,11,0.00 - 3349844.95,0,39,0,152,1,90
2023,12,0.00 - 3349844.95,0,39,0,152,1,90
2022,8,0.00 - 3349844.95,0,44,0,16,17,80
2022,9,0.00 - 3349844.95,0,43,0,16,17,80
2022,10,0.00 - 3349844.95,0,43,0,16,17,80
2022,11,0.00 - 3349844.95,0,43,0,16,17,80
2022,12,0.00 - 3349844.95,0,43,0,16,17,80
2023,1,0.00 - 3349844.95,0,43,0,16,17,80
2023,2,0.00 - 3349844.95,0,44,0,16,17,80
2023,3,0.00 - 3349844.95,0,44,0,16,17,80
2023,4,0.00 - 3349844.95,0,44,0,16,17,80
2023,5,0.00 - 3349844.95,0,44,0,16,17,80
2023,6,0.00 - 3349844.95,0,44,0,16,17,80
2023,7,0.00 - 3349844.95,0,44,0,16,17,80
2023,8,0.00 - 3349844.95,0,44,0,16,17,80
2023,9,0.00 - 3349844.95,0,45,0,16,17,80
2023,10,0.00 - 3349844.95,0,45,0,16,17,80
2023,11,0.00 - 3349844.95,0,45,0,16,17,80
2023,12,0.00 - 3349844.95,0,45,0,16,17,80
2022,8,9260857.23 - 18073778.11,0,230,0,82,15,441
2022,9,9260857.23 - 18073778.11,0,230,0,82,15,441
2022,10,9260857.23 - 18073778.11,0,230,0,82,15,441
2022,11,9260857.23 - 18073778.11,0,231,0,82,15,441
2022,12,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,1,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,2,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,3,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,4,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,5,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,6,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,7,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,8,9260857.23 - 18073778.11,0,232,0,82,15,441
2023,9,9260857.23 - 18073778.11,0,233,0,82,15,441
2023,10,9260857.23 - 18073778.11,0,233,0,82,15,441
2023,11,9260857.23 - 18073778.11,0,233,0,82,15,441
2023,12,9260857.23 - 18073778.11,0,232,0,82,15,441
2022,8,0.00 - 3349844.95,0,13,0,61,1,58
2022,9,0.00 - 3349844.95,0,13,0,61,1,58
2022,10,0.00 - 3349844.95,0,13,0,61,1,58
2022,11,0.00 - 3349844.95,0,13,0,61,1,58
2022,12,0.00 - 3349844.95,0,13,0,61,1,58
2023,1,0.00 - 3349844.95,0,12,0,61,1,58
2023,2,0.00 - 3349844.95,0,13,0,61,1,58
2023,3,0.00 - 3349844.95,0,13,0,61,1,58
2023,4,0.00 - 3349844.95,0,13,0,61,1,58
2023,5,0.00 - 3349844.95,0,13,0,61,1,58
2023,6,0.00 - 3349844.95,0,13,0,61,1,58
2023,7,0.00 - 3349844.95,0,13,0,61,1,58
2023,8,0.00 - 3349844.95,0,13,0,61,1,58
2023,9,0.00 - 3349844.95,0,13,0,61,1,58
2023,10,0.00 - 3349844.95,0,13,0,61,1,58
2023,11,0.00 - 3349844.95,0,13,0,61,1,58
2023,12,0.00 - 3349844.95,0,13,0,61,1,58
2022,8,0.00 - 3349844.95,0,89,0,128,14,309
2022,9,0.00 - 3349844.95,0,89,0,128,14,309
2022,10,0.00 - 3349844.95,0,89,0,128,14,309
2022,11,0.00 - 3349844.95,0,89,0,128,14,309
2022,12,0.00 - 3349844.95,0,89,0,128,14,309
2023,1,0.00 - 3349844.95,0,89,0,128,14,309
2023,2,0.00 - 3349844.95,0,90,0,128,14,309
2023,3,0.00 - 3349844.95,0,89,0,128,14,309
2023,4,0.00 - 3349844.95,0,89,0,128,14,309
2023,5,0.00 - 3349844.95,0,89,0,128,14,309
2023,6,0.00 - 3349844.95,0,91,0,128,14,309
2023,7,0.00 - 3349844.95,0,90,0,128,14,309
2023,8,0.00 - 3349844.95,0,90,0,128,14,309
2023,9,0.00 - 3349844.95,0,89,0,128,14,309
2023,10,0.00 - 3349844.95,0,89,0,128,14,309
2023,11,0.00 - 3349844.95,0,89,0,128,14,309
2023,12,0.00 - 3349844.95,0,89,0,128,14,309
2022,8,3349844.95 - 9260857.23,0,72,0,50,1,113
2022,9,3349844.95 - 9260857.23,0,72,0,50,1,113
2022,10,3349844.95 - 9260857.23,0,72,0,50,1,113
2022,11,3349844.95 - 9260857.23,0,71,0,50,1,113
2022,12,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,1,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,2,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,3,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,4,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,5,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,6,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,7,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,8,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,9,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,10,3349844.95 - 9260857.23,0,71,0,50,1,113
2023,11,3349844.95 - 9260857.23,0,73,0,50,1,113
2023,12,3349844.95 - 9260857.23,0,73,0,50,1,113
2022,8,9260857.23 - 18073778.11,0,49,0,10,0,29
2022,9,9260857.23 - 18073778.11,0,49,0,10,0,29
2022,10,9260857.23 - 18073778.11,0,49,0,10,0,29
2022,11,0.00 - 3349844.95,0,49,0,10,0,29
2022,12,0.00 - 3349844.95,0,49,0,10,0,29
2023,1,0.00 - 3349844.95,0,49,0,10,0,29
2023,2,3349844.95 - 9260857.23,0,49,0,10,0,29
2023,3,3349844.95 - 9260857.23,0,49,0,10,0,29
2023,4,9260857.23 - 18073778.11,0,49,0,10,0,29
2023,5,9260857.23 - 18073778.11,0,49,0,10,0,29
2023,6,9260857.23 - 18073778.11,0,49,0,10,0,29
2023,7,9260857.23 - 18073778.11,0,49,0,10,0,29
2023,8,9260857.23 - 18073778.11,0,49,0,10,0,29
2023,9,3349844.95 - 9260857.23,0,49,0,10,0,29
2023,10,3349844.95 - 9260857.23,0,49,0,10,0,29
2023,11,0.00 - 3349844.95,0,52,0,10,0,29
2023,12,0.00 - 3349844.95,0,52,0,10,0,29
2022,8,3349844.95 - 9260857.23,0,118,0,333,1,221
2022,9,3349844.95 - 9260857.23,0,117,0,333,1,221
2022,10,3349844.95 - 9260857.23,0,117,0,333,1,221
2022,11,3349844.95 - 9260857.23,0,117,0,333,1,221
2022,12,3349844.95 - 9260857.23,0,117,0,333,1,221
2023,1,3349844.95 - 9260857.23,0,117,0,333,1,221
2023,2,3349844.95 - 9260857.23,0,117,0,333,1,221
2023,3,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,4,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,5,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,6,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,7,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,8,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,9,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,10,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,11,3349844.95 - 9260857.23,0,118,0,333,1,221
2023,12,3349844.95 - 9260857.23,0,117,0,333,1,221
2022,8,37334467.99 - 46622152.52,1,499,0,5753,13,1101
2022,9,37334467.99 - 46622152.52,1,501,0,5753,13,1101
2022,10,37334467.99 - 46622152.52,1,503,0,5753,13,1101
2022,11,27864901.18 - 37334467.99,1,504,0,5753,13,1101
2022,12,37334467.99 - 46622152.52,1,508,0,5753,13,1101
2023,1,37334467.99 - 46622152.52,1,509,0,5753,13,1101
2023,2,27864901.18 - 37334467.99,1,510,0,5753,13,1101
2023,3,37334467.99 - 46622152.52,1,511,0,5753,13,1101
2023,4,27864901.18 - 37334467.99,1,511,0,5753,13,1101
2023,5,37334467.99 - 46622152.52,1,511,0,5753,13,1101
2023,6,37334467.99 - 46622152.52,1,514,0,5753,13,1101
2023,7,37334467.99 - 46622152.52,1,514,0,5753,13,1101
2023,8,37334467.99 - 46622152.52,1,516,0,5753,13,1101
2023,9,37334467.99 - 46622152.52,1,517,0,5753,13,1101
2023,10,37334467.99 - 46622152.52,1,517,0,5753,13,1101
2023,11,37334467.99 - 46622152.52,1,517,0,5753,13,1101
2023,12,37334467.99 - 46622152.52,1,515,0,5753,13,1101
2022,8,3349844.95 - 9260857.23,0,157,0,90,87,280
2022,9,3349844.95 - 9260857.23,0,158,0,90,87,280
2022,10,3349844.95 - 9260857.23,0,158,0,90,87,280
2022,11,3349844.95 - 9260857.23,0,158,0,90,87,280
2022,12,3349844.95 - 9260857.23,0,156,0,90,87,280
2023,1,3349844.95 - 9260857.23,0,157,0,90,87,280
2023,2,3349844.95 - 9260857.23,0,157,0,90,87,280
2023,3,3349844.95 - 9260857.23,0,157,0,90,87,280
2023,4,3349844.95 - 9260857.23,0,157,0,90,87,280
2023,5,3349844.95 - 9260857.23,0,157,0,90,87,280
2023,6,3349844.95 - 9260857.23,0,156,0,90,87,280
2023,7,3349844.95 - 9260857.23,0,156,0,90,87,280
2023,8,3349844.95 - 9260857.23,0,156,0,90,87,280
2023,9,3349844.95 - 9260857.23,0,157,0,90,87,280
2023,10,3349844.95 - 9260857.23,0,157,0,90,87,280
2023,11,3349844.95 - 9260857.23,0,156,0,90,87,280
2023,12,3349844.95 - 9260857.23,0,157,0,90,87,280
2022,8,0.00 - 3349844.95,0,17,0,18,0,81
2022,9,0.00 - 3349844.95,0,17,0,18,0,81
2022,10,0.00 - 3349844.95,0,18,0,18,0,81
2022,11,0.00 - 3349844.95,0,18,0,18,0,81
2022,12,0.00 - 3349844.95,0,18,0,18,0,81
2023,1,0.00 - 3349844.95,0,19,0,18,0,81
2023,2,0.00 - 3349844.95,0,19,0,18,0,81
2023,3,0.00 - 3349844.95,0,21,0,18,0,81
2023,4,0.00 - 3349844.95,0,21,0,18,0,81
2023,5,0.00 - 3349844.95,0,21,0,18,0,81
2023,6,0.00 - 3349844.95,0,21,0,18,0,81
2023,7,0.00 - 3349844.95,0,21,0,18,0,81
2023,8,0.00 - 3349844.95,0,21,0,18,0,81
2023,9,0.00 - 3349844.95,0,21,0,18,0,81
2023,10,0.00 - 3349844.95,0,21,0,18,0,81
2023,11,0.00 - 3349844.95,0,21,0,18,0,81
2023,12,0.00 - 3349844.95,0,21,0,18,0,81
2022,8,0.00 - 3349844.95,0,61,0,165,3,227
2022,9,0.00 - 3349844.95,0,61,0,165,3,227
2022,10,0.00 - 3349844.95,0,61,0,165,3,227
2022,11,0.00 - 3349844.95,0,61,0,165,3,227
2022,12,0.00 - 3349844.95,0,61,0,165,3,227
2023,1,0.00 - 3349844.95,0,61,0,165,3,227
2023,2,0.00 - 3349844.95,0,61,0,165,3,227
2023,3,0.00 - 3349844.95,0,61,0,165,3,227
2023,4,0.00 - 3349844.95,0,61,0,165,3,227
2023,5,0.00 - 3349844.95,0,61,0,165,3,227
2023,6,0.00 - 3349844.95,0,62,0,165,3,227
2023,7,0.00 - 3349844.95,0,62,0,165,3,227
2023,8,0.00 - 3349844.95,0,62,0,165,3,227
2023,9,0.00 - 3349844.95,0,62,0,165,3,227
2023,10,0.00 - 3349844.95,0,62,0,165,3,227
2023,11,0.00 - 3349844.95,0,62,0,165,3,227
2023,12,0.00 - 3349844.95,0,62,0,165,3,227
2022,8,3349844.95 - 9260857.23,0,93,0,798,2,488
2022,9,3349844.95 - 9260857.23,0,93,0,798,2,488
2022,10,3349844.95 - 9260857.23,0,93,0,798,2,488
2022,11,3349844.95 - 9260857.23,0,93,0,798,2,488
2022,12,3349844.95 - 9260857.23,0,93,0,798,2,488
2023,1,3349844.95 - 9260857.23,0,93,0,798,2,488
2023,2,3349844.95 - 9260857.23,0,93,0,798,2,488
2023,3,3349844.95 - 9260857.23,0,93,0,798,2,488
2023,4,3349844.95 - 9260857.23,0,93,0,798,2,488
2023,5,3349844.95 - 9260857.23,0,93,0,798,2,488
2023,6,3349844.95 - 9260857.23,0,94,0,798,2,488
2023,7,3349844.95 - 9260857.23,0,94,0,798,2,488
2023,8,3349844.95 - 9260857.23,0,94,0,798,2,488
2023,9,3349844.95 - 9260857.23,0,95,0,798,2,488
