ano,mes,energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao
2023,5,3187280,0,84,0
2023,6,3397251,0,84,0
2023,7,3781193,0,84,0
2023,8,3772337,0,84,0
2023,9,3521612,0,84,0
2023,10,3335730,0,84,0
2023,11,2987485,0,84,0
2023,12,2891641,0,84,0
2024,1,808630,0,84,0
2022,8,57335089,0,200,0
2022,9,54777429,0,200,0
2022,10,80055288,0,200,0
2022,11,78608397,0,200,0
2022,12,79113085,0,200,0
2023,1,78304112,0,199,0
2023,2,71687365,0,199,0
2023,3,68723126,0,198,0
2023,4,78251675,0,198,0
2023,5,76493664,0,198,0
2023,6,78534462,0,200,0
2023,7,72539423,0,200,0
2023,8,74054959,0,202,0
2023,9,78070314,0,202,0
2023,10,81010363,0,202,0
2023,11,81244906,0,202,0
2023,12,80567287,0,202,0
2024,1,5587952,0,203,0
2022,8,720823,0,37,0
2022,9,806261,0,37,0
2022,10,890784,0,37,0
2022,11,833635,0,37,0
2022,12,655759,0,37,0
2023,1,676083,0,37,0
2023,2,664453,0,37,0
2023,3,850761,0,36,0
2023,4,817302,0,36,0
2023,5,893093,0,36,0
2023,6,855951,0,36,0
2023,7,712602,0,36,0
2023,8,694585,0,36,0
2023,9,697059,0,36,0
2023,10,789911,0,36,0
2023,11,967368,0,36,0
2023,12,794393,0,36,0
2024,1,252968,0,36,0
2022,8,4728621,0,105,8
2022,9,4023703,0,105,0
2022,10,3635173,0,105,0
2022,11,2982954,0,105,0
2022,12,2990209,0,105,0
2023,1,2950064,0,105,0
2023,2,2775310,0,105,0
2023,3,3250814,0,105,0
2023,4,3589855,0,105,0
2023,5,4125988,0,105,0
2023,6,4458544,0,105,0
2023,7,5143566,0,105,0
2023,8,5077651,0,105,0
2023,9,4089751,0,106,0
2023,10,3573673,0,107,0
2023,11,2928045,0,107,0
2023,12,2825314,0,107,0
2024,1,591276,0,107,0
2022,8,68758278,0,71,0
2022,9,68516822,0,71,0
2022,10,59140980,0,71,0
2022,11,64083983,0,70,0
2022,12,57972265,0,69,0
2023,1,68154370,0,69,0
2023,2,46399191,0,69,0
2023,3,58541054,0,69,0
2023,4,70159118,0,69,0
2023,5,69103599,0,69,0
2023,6,67401268,0,70,0
2023,7,68420841,0,70,0
2023,8,55650888,0,69,0
2023,9,70238048,0,69,0
2023,10,48882624,0,70,0
2023,11,51763602,0,70,0
2023,12,55913597,0,70,0
2024,1,2736481,0,70,0
2022,8,26326793,1,475,0
2022,9,27870166,1,477,0
2022,10,28539301,1,478,0
2022,11,27695290,1,478,0
2022,12,25481603,1,479,0
2023,1,27856307,1,479,0
2023,2,25643706,1,481,0
2023,3,28110168,1,481,0
2023,4,24934565,1,481,0
2023,5,27032288,1,481,0
2023,6,26588567,1,485,0
2023,7,27067581,1,485,0
2023,8,25249580,1,485,0
2023,9,26710115,1,486,0
2023,10,28453304,1,487,0
2023,11,26710921,1,485,0
2023,12,24435405,1,486,0
2024,1,8451642,1,486,0
2022,8,647117,0,32,0
2022,9,632198,0,32,0
2022,10,627531,0,32,0
2022,11,603246,0,32,0
2022,12,599220,0,32,0
2023,1,657771,0,32,0
2023,2,545525,0,32,0
2023,3,581928,0,32,0
2023,4,518580,0,32,0
2023,5,552360,0,32,0
2023,6,575763,0,32,0
2023,7,573336,0,32,0
2023,8,575292,0,32,0
2023,9,601656,0,32,0
2023,10,644508,0,32,0
2023,11,630779,0,32,0
2023,12,586806,0,32,0
2024,1,287634,0,32,0
2022,8,2876761,0,46,0
2022,9,2770475,0,46,0
2022,10,2917289,0,46,0
2022,11,2850257,0,47,0
2022,12,2752150,0,47,0
2023,1,2958084,0,47,0
2023,2,2443297,0,47,0
2023,3,2909828,0,47,0
2023,4,2539428,0,47,0
2023,5,3088202,0,47,0
2023,6,2975791,0,47,0
2023,7,3048321,0,47,0
2023,8,3179606,0,48,0
2023,9,3061818,0,48,0
2023,10,3306590,0,48,0
2023,11,3091297,0,49,0
2023,12,2857278,0,49,0
2024,1,678054,0,49,0
2022,8,632929,0,38,0
2022,9,534108,0,38,0
2022,10,495495,0,38,0
2022,11,406037,0,38,0
2022,12,398077,0,38,0
2023,1,327997,0,38,0
2023,2,339686,0,38,0
2023,3,396407,0,38,0
2023,4,539121,0,38,0
2023,5,606340,0,38,0
2023,6,597253,0,38,0
2023,7,783902,0,38,0
2023,8,748854,0,38,0
2023,9,562238,0,38,0
2023,10,524869,0,38,0
2023,11,495466,0,38,0
2023,12,485008,0,38,0
2024,1,175482,0,38,0
2022,8,574772,0,30,0
2022,9,664654,0,30,0
2022,10,739907,0,30,0
2022,11,641603,0,30,0
2022,12,586966,0,30,0
2023,1,607793,0,30,0
2023,2,534212,0,30,0
2023,3,544612,0,30,0
2023,4,506737,0,30,0
2023,5,523815,0,30,0
2023,6,530307,0,30,0
2023,7,528414,0,31,0
2023,8,490982,0,31,0
2023,9,588954,0,31,0
2023,10,676729,0,31,0
2023,11,618028,0,31,0
2023,12,585150,0,31,0
2024,1,325747,0,31,0
2022,8,602652,0,18,0
2022,9,540249,0,18,0
2022,10,565445,0,18,0
2022,11,532790,0,18,0
2022,12,547533,0,18,0
2023,1,606102,0,18,0
2023,2,536220,0,18,0
2023,3,606892,0,18,0
2023,4,551309,0,18,0
2023,5,628199,0,18,0
2023,6,647794,0,19,0
2023,7,760173,0,19,0
2023,8,762251,0,19,0
2023,9,669589,0,19,0
2023,10,669489,0,19,0
2023,11,635817,0,19,0
2023,12,597007,0,19,0
2024,1,90051,0,19,0
2022,8,4181416,0,64,0
2022,9,4761016,0,64,0
2022,10,4812772,0,64,0
2022,11,4840942,0,63,0
2022,12,4226329,0,63,0
2023,1,5114302,0,63,0
2023,2,4467768,0,63,0
2023,3,4746626,0,63,0
2023,4,4200769,0,63,0
2023,5,4598586,0,63,0
2023,6,4759151,0,61,0
2023,7,4597042,0,62,0
2023,8,3957811,0,62,0
2023,9,4398184,0,62,0
2023,10,4749003,0,62,0
2023,11,4776423,0,62,0
2023,12,4042271,0,62,0
2024,1,1654728,0,62,0
2022,8,392713,0,44,0
2022,9,369383,0,44,0
2022,10,293303,0,44,0
2022,11,215693,0,44,0
2022,12,234257,0,44,0
2023,1,243177,0,44,0
2023,2,233021,0,44,0
2023,3,223310,0,43,0
2023,4,169328,0,43,0
2023,5,240617,0,43,0
2023,6,251079,0,42,0
2023,7,394371,0,42,0
2023,8,454757,0,42,0
2023,9,427718,0,42,0
2023,10,362617,0,42,0
2023,11,258104,0,43,0
2023,12,268618,0,43,0
2024,1,95535,0,43,0
2022,8,1369240,0,45,0
2022,9,1285768,0,45,0
2022,10,1406555,0,45,0
2022,11,1324462,0,45,0
2022,12,1272229,0,45,0
2023,1,1348554,0,45,0
2023,2,1207649,0,45,0
2023,3,1319630,0,46,0
2023,4,1205512,0,46,0
2023,5,1272093,0,46,0
2023,6,1270077,0,46,0
2023,7,1346414,0,46,0
2023,8,1329005,0,46,0
2023,9,1385207,0,46,0
2023,10,1435853,0,46,0
2023,11,1417130,0,46,0
2023,12,1336921,0,46,0
2024,1,746134,0,46,0
2022,8,408854,0,19,0
2022,9,363799,0,19,0
2022,10,263896,0,19,0
2022,11,255510,0,19,0
2022,12,261122,0,19,0
2023,1,200480,0,19,0
2023,2,237470,0,19,0
2023,3,317337,0,20,0
2023,4,322244,0,20,0
2023,5,226352,0,20,0
2023,6,182193,0,21,0
2023,7,191574,0,21,0
2023,8,234221,0,21,0
2023,9,259412,0,21,0
2023,10,214808,0,21,0
2023,11,180035,0,21,0
2023,12,213123,0,21,0
2024,1,73808,0,21,0
2022,8,637131,0,28,0
2022,9,583950,0,28,0
2022,10,588102,0,28,0
2022,11,530371,0,28,0
2022,12,528146,0,28,0
2023,1,515656,0,28,0
2023,2,446725,0,28,0
2023,3,479280,0,28,0
2023,4,454107,0,28,0
2023,5,507861,0,28,0
2023,6,547756,0,28,0
2023,7,528962,0,28,0
2023,8,617453,0,28,0
2023,9,580299,0,28,0
2023,10,579176,0,28,0
2023,11,554460,0,28,0
2023,12,524755,0,28,0
2024,1,223613,0,28,0
2022,8,3065720,0,62,0
2022,9,2517684,0,62,0
2022,10,2304774,0,62,0
2022,11,1927183,0,62,0
2022,12,1842226,0,62,0
2023,1,1905439,0,62,0
2023,2,1842881,0,62,0
2023,3,1992808,0,62,0
2023,4,2140039,0,62,0
2023,5,2402605,0,62,0
2023,6,2685578,0,62,0
2023,7,3207296,0,62,0
2023,8,3332998,0,62,0
2023,9,2779890,0,62,0
2023,10,2593457,0,62,0
2023,11,2032386,0,62,0
2023,12,2020254,0,62,0
2024,1,484215,0,62,0
2022,8,137570,0,12,0
2022,9,95561,0,12,0
2022,10,94491,0,12,0
2022,11,129633,0,12,0
2022,12,170948,0,12,0
2023,1,160180,0,12,0
2023,2,102866,0,12,0
2023,3,85649,0,12,0
2023,4,72969,0,12,0
2023,5,83935,0,12,0
2023,6,109693,0,12,0
2023,7,124965,0,12,0
2023,8,134210,0,12,0
2023,9,135884,0,12,0
2023,10,104076,0,13,0
2023,11,111704,0,13,0
2023,12,106883,0,13,0
2024,1,110855,0,13,0
2022,8,4380109,0,91,0
2022,9,4297912,0,91,0
2022,10,4309298,0,91,0
2022,11,4178788,0,91,0
2022,12,4005748,0,91,0
2023,1,4113503,0,91,0
2023,2,3611822,0,101,0
2023,3,4037198,0,101,0
2023,4,3857813,0,101,0
2023,5,4040770,0,101,0
2023,6,4049117,0,101,0
2023,7,4080729,0,101,0
2023,8,4277441,0,102,0
2023,9,4304556,0,102,0
2023,10,4515372,0,102,0
2023,11,4030525,0,103,0
2023,12,4062511,0,104,0
2024,1,1071775,0,104,0
2022,8,5464901,0,100,0
2022,9,5443023,0,100,0
2022,10,5540894,0,100,0
2022,11,5334776,0,101,0
2022,12,4917174,0,101,0
2023,1,5359400,0,101,0
2023,2,4827845,0,101,0
2023,3,5220833,0,101,0
2023,4,4812160,0,101,0
2023,5,5249573,0,101,0
2023,6,5371188,0,101,0
2023,7,5291609,0,101,0
2023,8,4959228,0,102,0
2023,9,5194956,0,102,0
2023,10,5467348,0,102,0
2023,11,5324749,0,102,0
2023,12,4719739,0,102,0
2024,1,2702746,0,102,0
2022,8,472767,0,30,0
2022,9,383813,0,30,0
2022,10,436096,0,30,0
2022,11,336551,0,30,0
2022,12,237037,0,30,0
2023,1,238243,0,30,0
2023,2,361241,0,30,0
2023,3,525718,0,30,0
2023,4,497683,0,30,0
2023,5,492788,0,30,0
2023,6,316508,0,30,0
2023,7,498248,0,30,0
2023,8,504481,0,30,0
2023,9,402058,0,30,0
2023,10,366472,0,30,0
2023,11,309672,0,30,0
2023,12,425357,0,30,0
2024,1,52923,0,30,0
2022,8,15350537,0,123,0
2022,9,15079748,0,123,0
2022,10,16322272,0,123,0
2022,11,15943942,0,123,0
2022,12,15769488,0,123,0
2023,1,15441450,0,123,0
2023,2,14329815,0,123,0
2023,3,16398636,0,124,0
2023,4,13468545,0,124,0
2023,5,15579323,0,124,0
2023,6,15386606,0,123,0
2023,7,15681551,0,123,0
2023,8,16048525,0,123,0
2023,9,15968524,0,123,0
2023,10,16048866,0,123,0
2023,11,13994969,0,122,0
2023,12,14375506,0,122,0
2024,1,2734119,0,122,0
2022,8,12389508,0,306,0
2022,9,12679215,0,306,0
2022,10,12655397,0,306,0
2022,11,12073142,0,306,0
2022,12,11925260,0,307,0
2023,1,11585051,0,306,0
2023,2,10046354,0,307,0
2023,3,11321281,0,307,0
2023,4,9961121,0,307,0
2023,5,10830223,0,307,0
2023,6,11204370,0,311,0
2023,7,11571165,0,311,0
2023,8,11870946,0,312,0
2023,9,12925660,0,312,0
2023,10,13235907,0,313,0
2023,11,13103840,0,313,0
2023,12,12333954,0,313,0
2024,1,5023436,0,312,0
2022,8,364609,0,23,0
2022,9,356825,0,23,0
2022,10,404623,0,23,0
2022,11,375594,0,23,0
2022,12,378954,0,23,0
2023,1,353907,0,23,0
2023,2,289079,0,23,0
2023,3,310059,0,23,0
2023,4,277612,0,23,0
2023,5,303085,0,23,0
2023,6,309011,0,22,0
2023,7,360058,0,23,0
2023,8,387929,0,23,0
2023,9,388612,0,23,0
2023,10,435580,0,23,0
2023,11,411016,0,23,0
2023,12,402012,0,23,0
2024,1,278024,0,23,0
2022,8,8707476,0,146,0
2022,9,9584876,0,146,0
2022,10,10102878,0,148,0
2022,11,9822371,0,148,0
2022,12,9015650,0,148,0
2023,1,10264201,0,148,0
2023,2,9063267,0,147,0
2023,3,10038053,0,147,0
2023,4,8901223,0,147,0
2023,5,9573359,0,147,0
2023,6,9519691,0,147,0
2023,7,9497396,0,147,0
2023,8,8638191,0,147,0
2023,9,9233884,0,147,0
2023,10,10010296,0,146,0
2023,11,9679866,0,147,0
2023,12,8658356,0,147,0
2024,1,3913579,0,146,0
2022,8,945684,0,33,0
2022,9,881788,0,33,0
2022,10,909369,0,33,0
2022,11,923615,0,33,0
2022,12,853941,0,33,0
2023,1,1162265,0,33,0
2023,2,942347,0,33,0
2023,3,852288,0,33,0
2023,4,674198,0,33,0
2023,5,712057,0,33,0
2023,6,786620,0,34,0
2023,7,772625,0,34,0
2023,8,681100,0,34,0
2023,9,721903,0,34,0
2023,10,820529,0,34,0
2023,11,859558,0,34,0
2023,12,837089,0,34,0
2024,1,308319,0,34,0
2022,8,3324039,0,71,0
2022,9,3955498,0,71,0
2022,10,4295222,0,71,0
2022,11,4358165,0,71,0
2022,12,3809515,0,71,0
2023,1,5004260,0,71,0
2023,2,4626505,0,71,0
2023,3,4768297,0,71,0
2023,4,4270128,0,71,0
2023,5,4296905,0,71,0
2023,6,4223179,0,71,0
2023,7,3965355,0,71,0
2023,8,3414847,0,71,0
2023,9,4161813,0,71,0
2023,10,4641383,0,71,0
2023,11,4576443,0,72,0
2023,12,3913480,0,72,0
2024,1,1533654,0,72,0
2022,8,4285534,0,75,0
2022,9,4794201,0,74,0
2022,10,4718510,0,74,0
2022,11,4715125,0,74,0
2022,12,4034611,0,74,0
2023,1,5239207,0,75,0
2023,2,4651978,0,75,0
2023,3,5205399,0,74,0
2023,4,4513271,0,74,0
2023,5,4921449,0,74,0
2023,6,4747777,0,73,0
2023,7,5158751,0,73,0
2023,8,4030635,0,73,0
2023,9,4846840,0,73,0
2023,10,5170612,0,75,0
2023,11,5209474,0,75,0
2023,12,4347367,0,75,0
2024,1,2370896,0,76,0
2022,8,1841418,0,51,0
2022,9,1955336,0,51,0
2022,10,2012849,0,51,0
2022,11,1987349,0,51,0
2022,12,1870783,0,51,0
2023,1,2083190,0,51,0
2023,2,1903397,0,51,0
2023,3,2052250,0,51,0
2023,4,1827007,0,51,0
2023,5,2056042,0,51,0
2023,6,2066012,0,51,0
2023,7,2042319,0,51,0
2023,8,1777067,0,51,0
2023,9,2071737,0,51,0
2023,10,2195585,0,51,0
2023,11,2069979,0,51,0
2023,12,1786548,0,51,0
2024,1,636699,0,51,0
2022,8,6802721,0,157,0
2022,9,7126851,0,157,0
2022,10,7456411,0,157,0
2022,11,7420454,0,158,0
2022,12,7165461,0,160,0
2023,1,7912920,0,160,0
2023,2,7034901,0,160,0
2023,3,7608022,0,160,0
2023,4,6963399,0,160,0
2023,5,7344825,0,160,0
2023,6,7470523,0,161,0
2023,7,7580450,0,160,0
2023,8,7024588,0,160,0
2023,9,7472884,0,159,0
2023,10,7938044,0,159,0
2023,11,7767066,0,159,0
2023,12,7177446,0,159,0
2024,1,3303717,0,159,0
2022,8,432779,0,46,0
2022,9,355108,0,45,0
2022,10,462588,0,46,0
2022,11,577271,0,46,0
2022,12,639808,0,46,0
2023,1,586844,0,46,0
2023,2,509074,0,46,0
2023,3,512123,0,46,0
2023,4,417684,0,46,0
2023,5,401447,0,46,0
2023,6,407277,0,47,0
2023,7,478139,0,47,0
2023,8,485986,0,47,0
2023,9,428180,0,47,0
2023,10,482853,0,47,0
2023,11,610712,0,47,0
2023,12,714367,0,47,0
2024,1,221776,0,46,0
2022,8,1570508,0,56,0
2022,9,1936100,0,56,0
2022,10,1967988,0,56,0
2022,11,1857554,0,56,0
2022,12,1516918,0,56,0
2023,1,1947707,0,55,0
2023,2,1744507,0,55,0
2023,3,1934572,0,55,0
2023,4,1710576,0,55,0
2023,5,1865038,0,55,0
2023,6,1943751,0,55,0
2023,7,1885073,0,55,0
2023,8,1640198,0,56,0
2023,9,2016316,0,56,0
2023,10,2016451,0,56,0
2023,11,2081775,0,56,0
2023,12,1709678,0,56,0
2024,1,1075571,0,56,0
2022,8,466868,0,29,0
2022,9,384578,0,30,0
2022,10,326750,0,30,0
2022,11,270545,0,30,0
2022,12,262011,0,30,0
2023,1,290937,0,31,0
2023,2,281039,0,31,0
2023,3,318305,0,31,0
2023,4,373012,0,31,0
2023,5,392256,0,31,0
2023,6,417674,0,34,0
2023,7,502682,0,34,0
2023,8,562657,0,34,0
2023,9,484099,0,34,0
2023,10,407743,0,34,0
2023,11,288904,0,34,0
2023,12,296407,0,34,0
2024,1,142172,0,34,0
2022,8,31660362,0,160,0
2022,9,33064401,0,160,0
2022,10,35625944,0,160,0
2022,11,34864085,0,160,0
2022,12,32436756,0,160,0
2023,1,35098860,0,160,0
2023,2,33100427,0,160,0
2023,3,36493721,0,161,0
2023,4,34591422,0,161,0
2023,5,28463125,0,161,0
2023,6,36595609,0,163,0
2023,7,36737185,0,162,0
2023,8,35384469,0,162,0
2023,9,23645314,0,162,0
2023,10,23427894,0,163,0
2023,11,35078424,0,163,0
2023,12,33285619,0,163,0
2024,1,5697180,0,163,0
2022,8,6407130,0,61,0
2022,9,3513895,0,61,0
2022,10,2651975,0,62,0
2022,11,637697,0,62,0
2022,12,506951,0,62,0
2023,1,379144,0,62,0
2023,2,1080364,0,62,0
2023,3,1405060,0,62,0
2023,4,3592174,0,62,0
2023,5,4335474,0,62,0
2023,6,4737853,0,61,0
2023,7,6581594,0,61,0
2023,8,5945309,0,61,0
2023,9,2609528,0,61,0
2023,10,2588631,0,61,0
2023,11,725360,0,61,0
2023,12,612795,0,61,0
2024,1,155659,0,60,0
2022,8,1945396,0,38,0
2022,9,1193777,0,38,0
2022,10,1893044,0,38,0
2022,11,1446397,0,38,0
2022,12,1413188,0,38,0
2023,1,1472402,0,38,0
2023,2,1421090,0,38,0
2023,3,1569608,0,38,0
2023,4,1517952,0,38,0
2023,5,1526895,0,38,0
2023,6,1803308,0,38,0
2023,7,2146497,0,38,0
2023,8,2298658,0,38,0
2023,9,2023668,0,38,0
2023,10,1700127,0,38,0
2023,11,1763938,0,38,0
2023,12,1907420,0,39,0
2024,1,53181,0,39,0
2022,8,194059,0,18,0
2022,9,171218,0,18,0
2022,10,162917,0,18,0
2022,11,158342,0,18,0
2022,12,180824,0,18,0
2023,1,196001,0,20,0
2023,2,177415,0,20,0
2023,3,195115,0,20,0
2023,4,158488,0,20,0
2023,5,165340,0,20,0
2023,6,178502,0,20,0
2023,7,193789,0,21,0
2023,8,209431,0,21,0
2023,9,194716,0,21,0
2023,10,185479,0,21,0
2023,11,185917,0,21,0
2023,12,191273,0,21,0
2024,1,93414,0,22,0
2022,8,56882869,1,289,0
2022,9,48058359,1,289,0
2022,10,53347334,1,288,0
2022,11,54996489,1,288,0
2022,12,55379062,1,288,0
2023,1,46102305,1,288,0
2023,2,45227944,1,289,0
2023,3,56235558,1,288,0
2023,4,50383135,1,288,0
2023,5,53569392,1,288,0
2023,6,51027062,1,289,0
2023,7,52295551,1,288,0
2023,8,50535792,1,289,0
2023,9,49011262,1,289,0
2023,10,54047193,1,289,0
2023,11,46373166,1,290,0
2023,12,48595167,1,290,0
2024,1,3347272,1,291,0
2022,8,487161,0,26,0
2022,9,404944,0,26,0
2022,10,387014,0,26,0
2022,11,441804,0,27,0
2022,12,489894,0,27,0
2023,1,546511,0,27,0
2023,2,485861,0,27,0
2023,3,445022,0,29,0
2023,4,367928,0,29,0
2023,5,420809,0,29,0
2023,6,460567,0,29,0
2023,7,511590,0,29,0
2023,8,499008,0,29,0
2023,9,437883,0,29,0
2023,10,459699,0,29,0
2023,11,502694,0,29,0
2023,12,545089,0,29,0
2024,1,220961,0,29,0
2022,8,2752457,0,43,0
2022,9,3030936,0,43,0
2022,10,3188186,0,43,0
2022,11,3085724,0,43,0
2022,12,2784206,0,43,0
2023,1,3405739,0,43,0
2023,2,2996596,0,43,0
2023,3,3268019,0,43,0
2023,4,2870063,0,43,0
2023,5,3102209,0,43,0
2023,6,3045623,0,43,0
2023,7,2965478,0,43,0
2023,8,2513421,0,43,0
2023,9,3052919,0,43,0
2023,10,3269314,0,43,0
2023,11,3227960,0,44,0
2023,12,2827544,0,44,0
2024,1,1186644,0,44,0
2022,8,42986406,1,489,75
2022,9,54785127,1,489,75
2022,10,56914246,1,490,75
2022,11,55442019,1,491,75
2022,12,46267207,1,491,75
2023,1,57438528,1,491,75
2023,2,52445080,1,489,75
2023,3,58425987,1,489,75
2023,4,51036675,1,489,75
2023,5,56510667,1,489,75
2023,6,53440958,1,489,0
2023,7,56654909,1,489,0
2023,8,42060987,1,488,0
2023,9,53904400,1,487,0
2023,10,57712990,1,487,0
2023,11,56288854,1,485,0
2023,12,46153034,1,484,0
2024,1,10364095,1,482,0
2022,8,655000,0,43,0
2022,9,512718,0,43,0
2022,10,427698,0,43,0
2022,11,370754,0,43,0
2022,12,426707,0,43,0
2023,1,403381,0,43,0
2023,2,384277,0,43,0
2023,3,368076,0,43,0
2023,4,360071,0,43,0
2023,5,385315,0,43,0
2023,6,348223,0,43,0
2023,7,522714,0,43,0
2023,8,625886,0,43,0
2023,9,538231,0,43,0
2023,10,433837,0,43,0
2023,11,389905,0,43,0
2023,12,403204,0,43,0
2024,1,157754,0,43,0
2022,8,44063042,0,461,0
2022,9,45634348,0,460,0
2022,10,45778078,0,462,0
2022,11,44085131,0,463,0
2022,12,42545530,0,463,0
2023,1,46494207,0,463,0
2023,2,41607985,0,464,0
2023,3,45548997,0,465,0
2023,4,41891588,0,465,0
2023,5,45014169,0,465,0
2023,6,44822589,0,466,0
2023,7,46385820,0,466,0
2023,8,43468693,0,466,0
2023,9,45042644,0,465,0
2023,10,46753274,0,465,0
2023,11,45019550,0,465,0
2023,12,43099296,0,465,0
2024,1,7515787,0,465,0
2022,8,152332,0,22,0
2022,9,133744,0,22,0
2022,10,152505,0,22,0
2022,11,146851,0,22,0
2022,12,156248,0,22,0
2023,1,178493,0,22,0
2023,2,165652,0,22,0
2023,3,168324,0,22,0
2023,4,146635,0,22,0
2023,5,124818,0,22,0
2023,6,107540,0,22,0
2023,7,134576,0,22,0
2023,8,135923,0,22,0
2023,9,136025,0,22,0
2023,10,137328,0,22,0
2023,11,160955,0,22,0
2023,12,173326,0,22,0
2024,1,94896,0,22,0
2022,8,681214,0,15,0
2022,9,739758,0,15,0
2022,10,893466,0,15,0
2022,11,840531,0,15,0
2022,12,737402,0,15,0
2023,1,826228,0,15,0
2023,2,741107,0,15,0
2023,3,830730,0,15,0
2023,4,730357,0,15,0
2023,5,793024,0,15,0
2023,6,722707,0,15,0
2023,7,752056,0,15,0
2023,8,582368,0,16,0
2023,9,826994,0,16,0
2023,10,862594,0,16,0
2023,11,844077,0,16,0
2023,12,740434,0,16,0
2024,1,496801,0,16,0
2022,8,2342994,0,75,0
2022,9,2289480,0,75,0
2022,10,2403490,0,75,0
2022,11,2218371,0,75,0
2022,12,2054301,0,75,0
2023,1,2420024,0,75,0
2023,2,1981610,0,75,0
2023,3,2101325,0,75,0
2023,4,2016546,0,75,0
2023,5,1356900,0,75,0
2023,6,1409385,0,73,0
2023,7,1391032,0,74,0
2023,8,1309277,0,74,0
2023,9,1334318,0,74,0
2023,10,1447338,0,74,0
2023,11,1445112,0,74,0
2023,12,1305997,0,75,0
2024,1,637811,0,76,0
2022,8,5813405,0,114,8
2022,9,5320756,0,114,0
2022,10,5317064,0,114,0
2022,11,4988807,0,114,0
2022,12,5041783,0,113,0
2023,1,5676211,0,113,0
2023,2,5109562,0,114,0
2023,3,5204526,0,114,0
2023,4,4792344,0,114,0
2023,5,4334255,0,114,0
2023,6,4610623,0,113,0
2023,7,5097138,0,113,0
2023,8,5405940,0,113,0
2023,9,4949581,0,113,0
2023,10,4792894,0,112,0
2023,11,4595561,0,112,0
2023,12,5149630,0,113,0
2024,1,2443513,0,113,0
2022,8,2219758,0,40,0
2022,9,1853487,0,40,0
2022,10,1674891,0,40,0
2022,11,1404671,0,40,0
2022,12,1392477,0,40,0
2023,1,1419503,0,40,0
2023,2,1311397,0,40,0
2023,3,1480955,0,40,0
2023,4,1542462,0,40,0
2023,5,1716363,0,40,0
2023,6,1871775,0,40,0
2023,7,2244412,0,40,0
2023,8,2333684,0,40,0
2023,9,1899091,0,40,0
2023,10,1722320,0,39,0
2023,11,1459896,0,39,0
2023,12,1461759,0,39,0
2024,1,390465,0,39,0
2022,8,2158533,0,80,0
2022,9,2075094,0,81,0
2022,10,2588659,0,81,0
2022,11,2549681,0,81,0
2022,12,2549654,0,82,0
2023,1,2786925,0,84,0
2023,2,2438104,0,84,0
2023,3,2589750,0,84,0
2023,4,2342263,0,84,0
2023,5,2399107,0,84,0
2023,6,2382035,0,85,0
2023,7,2194748,0,86,0
2023,8,1932489,0,86,0
2023,9,1793815,0,85,0
2023,10,2430992,0,84,0
2023,11,2568570,0,84,0
2023,12,2468824,0,84,0
2024,1,1268030,0,84,0
2022,8,1292959,0,95,0
2022,9,1320473,0,94,0
2022,10,1465781,0,94,0
2022,11,1406879,0,93,0
2022,12,1434498,0,94,0
2023,1,1677984,0,93,0
2023,2,1500737,0,93,0
2023,3,1565273,0,93,0
2023,4,1447596,0,93,0
2023,5,1563852,0,93,0
2023,6,1532229,0,93,0
2023,7,1524399,0,93,0
2023,8,1269707,0,93,0
2023,9,1295749,0,95,0
2023,10,1483337,0,95,0
2023,11,1470390,0,95,0
2023,12,1306902,0,98,0
2024,1,714477,0,97,0
2022,8,213140,0,14,0
2022,9,172449,0,14,0
2022,10,165609,0,14,0
2022,11,172088,0,14,0
2022,12,188806,0,14,0
2023,1,206512,0,14,0
2023,2,181706,0,14,0
2023,3,183411,0,14,0
2023,4,171966,0,14,0
2023,5,174245,0,14,0
2023,6,164317,0,14,0
2023,7,192150,0,14,0
2023,8,186717,0,14,0
2023,9,145236,0,14,0
2023,10,152185,0,14,0
2023,11,155611,0,14,0
2023,12,165410,0,14,0
2024,1,71927,0,14,0
2022,8,620492,0,30,0
2022,9,560274,0,30,0
2022,10,577775,0,30,0
2022,11,493242,0,30,0
2022,12,495653,0,30,0
2023,1,462702,0,30,0
2023,2,448644,0,30,0
2023,3,488009,0,30,0
2023,4,498639,0,30,0
2023,5,512817,0,30,0
2023,6,534210,0,30,0
2023,7,551544,0,30,0
2023,8,597129,0,30,0
2023,9,554310,0,30,0
2023,10,577926,0,30,0
2023,11,500630,0,30,0
2023,12,533158,0,30,0
2024,1,77217,0,30,0
2022,8,14778363,0,175,0
2022,9,15516489,0,175,0
2022,10,15746868,0,175,0
2022,11,15218106,0,174,0
2022,12,14491580,0,176,0
2023,1,15572153,0,177,0
2023,2,13819148,0,177,0
2023,3,15463382,0,177,0
2023,4,14509606,0,177,0
2023,5,16089625,0,177,0
2023,6,16240856,0,179,0
2023,7,16857564,0,180,0
2023,8,16029643,0,181,0
2023,9,16856393,0,181,0
2023,10,17769419,0,181,0
2023,11,17019210,0,181,0
2023,12,16157886,0,181,0
2024,1,3986613,0,182,0
2022,8,0,0,0,0
2022,9,0,0,0,0
2022,10,0,0,0,0
2022,11,0,0,0,0
2022,12,0,0,0,0
2023,1,0,0,0,0
2023,2,0,0,0,0
2023,3,0,0,0,0
2023,4,0,0,0,0
2023,5,0,0,0,0
2023,6,0,0,0,0
